anchor_idx,query_idx,num_matches,num_inliers,anchor_range
1180,4310,1063,935,"(0, 2244)"
1210,4330,1280,1123,"(0, 2244)"
1220,4330,1147,1113,"(0, 2244)"
1200,4330,818,743,"(0, 2244)"
1240,4350,1224,1119,"(0, 2244)"
1230,4350,1172,1110,"(0, 2244)"
1250,4350,770,755,"(0, 2244)"
1260,4370,1290,1149,"(0, 2244)"
1250,4370,1012,948,"(0, 2244)"
1270,4370,760,732,"(0, 2244)"
1280,4390,1503,1312,"(0, 2244)"
1270,4390,947,839,"(0, 2244)"
1290,4390,865,685,"(0, 2244)"
1300,4410,1543,1537,"(0, 2244)"
1310,4410,976,864,"(0, 2244)"
1290,4410,796,719,"(0, 2244)"
1320,4430,1174,1168,"(0, 2244)"
1330,4430,1220,1066,"(0, 2244)"
1340,4430,816,771,"(0, 2244)"
1350,4450,1577,1334,"(0, 2244)"
1360,4450,1078,984,"(0, 2244)"
1340,4450,979,879,"(0, 2244)"
1380,4470,1521,1439,"(0, 2244)"
1370,4470,1158,1011,"(0, 2244)"
1390,4470,950,914,"(0, 2244)"
1390,4490,890,857,"(0, 2244)"
1400,4490,809,717,"(0, 2244)"
1380,4490,723,577,"(0, 2244)"
11353,4494,757,713,"(11333, 12288)"
11363,4494,720,667,"(11333, 12288)"
11343,4494,721,664,"(11333, 12288)"
11373,4514,1331,1312,"(11333, 12288)"
11363,4514,1311,1112,"(11333, 12288)"
11383,4514,1053,971,"(11333, 12288)"
11403,4534,1597,1519,"(11333, 12288)"
11393,4534,1320,1181,"(11333, 12288)"
11413,4534,991,871,"(11333, 12288)"
11423,4554,1399,1320,"(11333, 12288)"
11433,4554,1143,1009,"(11333, 12288)"
11413,4554,846,799,"(11333, 12288)"
11453,4574,1407,1201,"(11333, 12288)"
11443,4574,1163,1095,"(11333, 12288)"
11463,4574,861,780,"(11333, 12288)"
11473,4594,1446,1395,"(11333, 12288)"
11463,4594,1086,1061,"(11333, 12288)"
11453,4594,771,657,"(11333, 12288)"
11483,4614,1053,1034,"(11333, 12288)"
11493,4614,1157,983,"(11333, 12288)"
11473,4614,657,551,"(11333, 12288)"
11503,4634,1274,1173,"(11333, 12288)"
11513,4634,820,703,"(11333, 12288)"
11493,4634,623,512,"(11333, 12288)"
11523,4654,1396,1162,"(11333, 12288)"
11513,4654,851,799,"(11333, 12288)"
11533,4654,736,608,"(11333, 12288)"
11533,4674,1148,960,"(11333, 12288)"
11543,4674,1054,941,"(11333, 12288)"
11553,4674,627,601,"(11333, 12288)"
11563,4694,1390,1333,"(11333, 12288)"
11553,4694,1356,1312,"(11333, 12288)"
11573,4694,933,836,"(11333, 12288)"
11583,4714,1738,1609,"(11333, 12288)"
11573,4714,1262,1133,"(11333, 12288)"
11593,4714,1085,1059,"(11333, 12288)"
11613,4734,1679,1436,"(11333, 12288)"
11623,4734,1130,1107,"(11333, 12288)"
11603,4734,1123,1063,"(11333, 12288)"
11643,4754,1713,1506,"(11333, 12288)"
11653,4754,1050,1017,"(11333, 12288)"
11633,4754,1217,994,"(11333, 12288)"
11663,4774,1467,1312,"(11333, 12288)"
11673,4774,1132,1047,"(11333, 12288)"
11653,4774,954,887,"(11333, 12288)"
11693,4794,1267,1217,"(11333, 12288)"
11683,4794,1227,1172,"(11333, 12288)"
11703,4794,735,714,"(11333, 12288)"
11713,4814,1581,1541,"(11333, 12288)"
11703,4814,858,811,"(11333, 12288)"
11723,4814,820,797,"(11333, 12288)"
11733,4834,1479,1330,"(11333, 12288)"
11743,4834,919,899,"(11333, 12288)"
11723,4834,817,775,"(11333, 12288)"
11753,4854,1386,1232,"(11333, 12288)"
11763,4854,919,868,"(11333, 12288)"
11743,4854,748,651,"(11333, 12288)"
11773,4874,1372,1349,"(11333, 12288)"
11783,4874,964,925,"(11333, 12288)"
11763,4874,711,592,"(11333, 12288)"
11793,4894,1419,1260,"(11333, 12288)"
11803,4894,934,902,"(11333, 12288)"
11783,4894,726,689,"(11333, 12288)"
11813,4914,1847,1729,"(11333, 12288)"
11823,4914,885,832,"(11333, 12288)"
11803,4914,818,737,"(11333, 12288)"
11833,4934,1298,1119,"(11333, 12288)"
11823,4934,1067,1034,"(11333, 12288)"
11843,4934,905,823,"(11333, 12288)"
11843,4954,1536,1527,"(11333, 12288)"
11833,4954,1084,1064,"(11333, 12288)"
11853,4954,1021,999,"(11333, 12288)"
11843,4974,1434,1285,"(11333, 12288)"
11853,4974,1348,1251,"(11333, 12288)"
11863,4974,984,967,"(11333, 12288)"
11853,4994,1674,1589,"(11333, 12288)"
11863,4994,1180,1163,"(11333, 12288)"
11843,4994,1103,947,"(11333, 12288)"
11863,5014,1612,1512,"(11333, 12288)"
11853,5014,1327,1239,"(11333, 12288)"
11873,5014,1161,1020,"(11333, 12288)"
11863,5034,1587,1350,"(11333, 12288)"
11873,5034,1356,1213,"(11333, 12288)"
11853,5034,1085,938,"(11333, 12288)"
11863,5054,1503,1357,"(11333, 12288)"
11873,5054,1430,1192,"(11333, 12288)"
11883,5054,1138,1012,"(11333, 12288)"
11873,5074,1476,1276,"(11333, 12288)"
11863,5074,1377,1144,"(11333, 12288)"
11883,5074,1152,1102,"(11333, 12288)"
11873,5094,1551,1454,"(11333, 12288)"
11863,5094,1362,1137,"(11333, 12288)"
11883,5094,1173,945,"(11333, 12288)"
11873,5114,1637,1440,"(11333, 12288)"
11863,5114,1284,1110,"(11333, 12288)"
11883,5114,1240,1022,"(11333, 12288)"
11873,5134,1746,1649,"(11333, 12288)"
11883,5134,1302,1233,"(11333, 12288)"
11863,5134,1247,1096,"(11333, 12288)"
11873,5154,1752,1548,"(11333, 12288)"
11883,5154,1311,1116,"(11333, 12288)"
11863,5154,1214,1011,"(11333, 12288)"
11873,5174,1653,1465,"(11333, 12288)"
11883,5174,1333,1179,"(11333, 12288)"
11863,5174,1224,1142,"(11333, 12288)"
11883,5194,1618,1347,"(11333, 12288)"
11873,5194,1388,1153,"(11333, 12288)"
11893,5194,1194,1089,"(11333, 12288)"
11893,5214,1723,1490,"(11333, 12288)"
11903,5214,1288,1215,"(11333, 12288)"
11883,5214,1367,1092,"(11333, 12288)"
11903,5234,1453,1327,"(11333, 12288)"
11913,5234,1447,1299,"(11333, 12288)"
11923,5234,1305,1292,"(11333, 12288)"
1900,7345,138,108,"(0, 2244)"
1930,7345,146,85,"(0, 2244)"
2010,7345,168,79,"(0, 2244)"
1930,7365,741,673,"(0, 2244)"
1940,7365,646,533,"(0, 2244)"
1920,7365,568,500,"(0, 2244)"
1950,7385,1279,1170,"(0, 2244)"
1940,7385,1215,1030,"(0, 2244)"
1960,7385,898,861,"(0, 2244)"
1970,7405,1454,1368,"(0, 2244)"
1960,7405,1107,1040,"(0, 2244)"
1980,7405,1012,992,"(0, 2244)"
1990,7425,1601,1465,"(0, 2244)"
1980,7425,1173,1084,"(0, 2244)"
2000,7425,997,961,"(0, 2244)"
2010,7445,1943,1864,"(0, 2244)"
2020,7445,1095,1052,"(0, 2244)"
2000,7445,1017,950,"(0, 2244)"
2030,7465,1500,1467,"(0, 2244)"
2040,7465,1137,1091,"(0, 2244)"
2020,7465,968,923,"(0, 2244)"
2050,7485,1340,1252,"(0, 2244)"
2060,7485,1308,1232,"(0, 2244)"
2040,7485,934,807,"(0, 2244)"
2080,7505,1426,1344,"(0, 2244)"
2070,7505,1198,1066,"(0, 2244)"
2090,7505,877,841,"(0, 2244)"
2100,7525,1639,1594,"(0, 2244)"
2090,7525,944,894,"(0, 2244)"
2110,7525,908,849,"(0, 2244)"
2120,7545,1578,1536,"(0, 2244)"
2130,7545,1123,1075,"(0, 2244)"
2110,7545,935,876,"(0, 2244)"
2140,7565,1342,1298,"(0, 2244)"
2150,7565,1318,1240,"(0, 2244)"
2130,7565,902,858,"(0, 2244)"
2170,7585,1509,1498,"(0, 2244)"
2160,7585,1222,1198,"(0, 2244)"
2180,7585,956,885,"(0, 2244)"
2190,7605,1608,1488,"(0, 2244)"
2180,7605,1216,1163,"(0, 2244)"
2200,7605,1098,989,"(0, 2244)"
2210,7625,1716,1640,"(0, 2244)"
2200,7625,1188,1145,"(0, 2244)"
2220,7625,1014,933,"(0, 2244)"
2230,7645,1685,1598,"(0, 2244)"
2220,7645,1169,1119,"(0, 2244)"
2240,7645,966,822,"(0, 2244)"
480,7665,1468,1389,"(0, 2244)"
490,7665,1440,1352,"(0, 2244)"
470,7665,1430,1339,"(0, 2244)"
560,7685,1368,1243,"(0, 2244)"
550,7685,1212,1029,"(0, 2244)"
540,7685,945,878,"(0, 2244)"
590,7705,1445,1420,"(0, 2244)"
600,7705,1350,1181,"(0, 2244)"
580,7705,1037,1030,"(0, 2244)"
630,7725,1535,1449,"(0, 2244)"
640,7725,1112,1039,"(0, 2244)"
620,7725,992,984,"(0, 2244)"
670,7745,1704,1552,"(0, 2244)"
660,7745,1159,1145,"(0, 2244)"
680,7745,1148,1111,"(0, 2244)"
710,7765,1295,1279,"(0, 2244)"
700,7765,1318,1222,"(0, 2244)"
720,7765,970,966,"(0, 2244)"
740,7785,1423,1274,"(0, 2244)"
730,7785,1157,1138,"(0, 2244)"
750,7785,1003,927,"(0, 2244)"
770,7805,1535,1426,"(0, 2244)"
760,7805,1088,1051,"(0, 2244)"
780,7805,965,931,"(0, 2244)"
800,7825,1661,1451,"(0, 2244)"
790,7825,1042,1001,"(0, 2244)"
810,7825,1049,947,"(0, 2244)"
830,7845,1703,1571,"(0, 2244)"
840,7845,1105,1021,"(0, 2244)"
820,7845,1024,958,"(0, 2244)"
860,7865,1575,1396,"(0, 2244)"
850,7865,1171,1117,"(0, 2244)"
870,7865,973,893,"(0, 2244)"
890,7885,1385,1361,"(0, 2244)"
880,7885,1228,1089,"(0, 2244)"
900,7885,982,873,"(0, 2244)"
910,7905,1404,1383,"(0, 2244)"
920,7905,1310,1194,"(0, 2244)"
930,7905,973,935,"(0, 2244)"
940,7925,1551,1373,"(0, 2244)"
950,7925,1280,1193,"(0, 2244)"
960,7925,997,931,"(0, 2244)"
970,7945,1658,1527,"(0, 2244)"
980,7945,1264,1081,"(0, 2244)"
960,7945,1063,945,"(0, 2244)"
1000,7965,1835,1661,"(0, 2244)"
1010,7965,1262,1209,"(0, 2244)"
990,7965,1298,1172,"(0, 2244)"
1030,7985,1743,1476,"(0, 2244)"
1020,7985,1475,1449,"(0, 2244)"
1040,7985,1328,1160,"(0, 2244)"
1050,8005,1539,1487,"(0, 2244)"
1060,8005,1675,1484,"(0, 2244)"
1070,8005,1344,1304,"(0, 2244)"
1090,8025,1716,1561,"(0, 2244)"
1080,8025,1520,1423,"(0, 2244)"
1070,8025,1019,932,"(0, 2244)"
1110,8045,1572,1364,"(0, 2244)"
1120,8045,1286,1062,"(0, 2244)"
1100,8045,1065,945,"(0, 2244)"
7209,8719,675,495,"(7029, 7277)"
7179,8719,628,435,"(7029, 7277)"
7219,8719,532,433,"(7029, 7277)"
7189,8739,686,463,"(7029, 7277)"
7199,8739,638,451,"(7029, 7277)"
7209,8739,575,449,"(7029, 7277)"
7179,8759,731,514,"(7029, 7277)"
7189,8759,671,497,"(7029, 7277)"
7169,8759,672,412,"(7029, 7277)"
7179,8779,603,472,"(7029, 7277)"
7169,8779,645,464,"(7029, 7277)"
7159,8779,684,453,"(7029, 7277)"
7149,8799,670,477,"(7029, 7277)"
7159,8799,610,467,"(7029, 7277)"
7119,8799,543,374,"(7029, 7277)"
7149,8819,591,492,"(7029, 7277)"
7129,8819,572,471,"(7029, 7277)"
7139,8819,593,460,"(7029, 7277)"
7119,8839,642,451,"(7029, 7277)"
7109,8839,573,379,"(7029, 7277)"
7129,8839,511,379,"(7029, 7277)"
7109,8859,567,447,"(7029, 7277)"
7089,8859,571,363,"(7029, 7277)"
7099,8859,515,361,"(7029, 7277)"
7089,8879,572,463,"(7029, 7277)"
7079,8879,570,409,"(7029, 7277)"
7069,8879,556,331,"(7029, 7277)"
7069,8899,601,478,"(7029, 7277)"
7049,8899,656,418,"(7029, 7277)"
7059,8899,615,380,"(7029, 7277)"
7049,8919,649,470,"(7029, 7277)"
7039,8919,684,462,"(7029, 7277)"
7029,8919,559,378,"(7029, 7277)"
7039,8939,676,509,"(7029, 7277)"
7029,8939,641,443,"(7029, 7277)"
7049,8939,287,231,"(7029, 7277)"
7029,8959,383,285,"(7029, 7277)"
7119,8959,128,33,"(7029, 7277)"
7039,8959,92,31,"(7029, 7277)"
7069,8979,131,39,"(7029, 7277)"
7059,8979,149,33,"(7029, 7277)"
7229,8979,66,26,"(7029, 7277)"
6312,9561,891,677,"(5872, 6629)"
6322,9561,830,660,"(5872, 6629)"
6332,9561,713,550,"(5872, 6629)"
6312,9581,654,565,"(5872, 6629)"
6302,9581,556,432,"(5872, 6629)"
6292,9581,482,364,"(5872, 6629)"
6292,9601,446,368,"(5872, 6629)"
6282,9601,377,340,"(5872, 6629)"
6152,9601,333,260,"(5872, 6629)"
6282,9621,324,285,"(5872, 6629)"
6272,9621,346,273,"(5872, 6629)"
6152,9621,353,268,"(5872, 6629)"
6152,9641,265,219,"(5872, 6629)"
6182,9641,249,212,"(5872, 6629)"
6132,9641,231,190,"(5872, 6629)"
6152,9661,284,208,"(5872, 6629)"
6162,9661,262,204,"(5872, 6629)"
6182,9661,268,199,"(5872, 6629)"
6172,9681,247,206,"(5872, 6629)"
6162,9681,280,203,"(5872, 6629)"
6182,9681,252,195,"(5872, 6629)"
6172,9701,279,238,"(5872, 6629)"
6152,9701,272,215,"(5872, 6629)"
6162,9701,277,215,"(5872, 6629)"
6172,9721,249,211,"(5872, 6629)"
6182,9721,255,209,"(5872, 6629)"
6152,9721,274,200,"(5872, 6629)"
6242,9741,443,274,"(5872, 6629)"
6152,9741,270,206,"(5872, 6629)"
6232,9741,360,196,"(5872, 6629)"
6232,9761,509,275,"(5872, 6629)"
6182,9761,268,206,"(5872, 6629)"
6192,9761,286,203,"(5872, 6629)"
6232,9781,477,311,"(5872, 6629)"
6222,9781,417,238,"(5872, 6629)"
6152,9781,269,215,"(5872, 6629)"
6232,9801,505,336,"(5872, 6629)"
6242,9801,399,266,"(5872, 6629)"
6222,9801,379,210,"(5872, 6629)"
6242,9821,377,271,"(5872, 6629)"
6212,9821,396,205,"(5872, 6629)"
6152,9821,211,175,"(5872, 6629)"
6212,9841,429,245,"(5872, 6629)"
6222,9841,446,209,"(5872, 6629)"
6242,9841,254,193,"(5872, 6629)"
6212,9861,424,280,"(5872, 6629)"
6222,9861,409,273,"(5872, 6629)"
6202,9861,383,253,"(5872, 6629)"
6182,9881,341,190,"(5872, 6629)"
6192,9881,310,185,"(5872, 6629)"
6212,9881,303,181,"(5872, 6629)"
6092,9901,384,231,"(5872, 6629)"
6102,9901,401,227,"(5872, 6629)"
6112,9901,371,226,"(5872, 6629)"
6162,9921,497,382,"(5872, 6629)"
6152,9921,544,377,"(5872, 6629)"
6132,9921,372,221,"(5872, 6629)"
6112,9941,352,227,"(5872, 6629)"
6102,9941,355,220,"(5872, 6629)"
6122,9941,407,208,"(5872, 6629)"
6082,9961,361,197,"(5872, 6629)"
5962,9961,405,196,"(5872, 6629)"
6102,9961,400,196,"(5872, 6629)"
6092,9981,467,318,"(5872, 6629)"
6062,9981,444,307,"(5872, 6629)"
6102,9981,437,276,"(5872, 6629)"
6082,10001,507,302,"(5872, 6629)"
5962,10001,463,249,"(5872, 6629)"
6062,10001,417,249,"(5872, 6629)"
5952,10021,566,326,"(5872, 6629)"
5972,10021,511,293,"(5872, 6629)"
5942,10021,526,274,"(5872, 6629)"
5942,10041,543,316,"(5872, 6629)"
6022,10041,463,296,"(5872, 6629)"
5932,10041,535,257,"(5872, 6629)"
6002,10061,496,329,"(5872, 6629)"
6012,10061,571,306,"(5872, 6629)"
5982,10061,445,279,"(5872, 6629)"
6002,10081,698,491,"(5872, 6629)"
5982,10081,586,354,"(5872, 6629)"
5992,10081,526,318,"(5872, 6629)"
5932,10101,533,318,"(5872, 6629)"
5942,10101,494,309,"(5872, 6629)"
5912,10101,576,305,"(5872, 6629)"
5952,10121,580,363,"(5872, 6629)"
5942,10121,577,362,"(5872, 6629)"
5902,10121,483,338,"(5872, 6629)"
5932,10141,704,464,"(5872, 6629)"
5942,10141,613,420,"(5872, 6629)"
5952,10141,426,278,"(5872, 6629)"
5912,10161,699,479,"(5872, 6629)"
5902,10161,663,416,"(5872, 6629)"
5932,10161,454,367,"(5872, 6629)"
5902,10181,691,453,"(5872, 6629)"
5912,10181,551,420,"(5872, 6629)"
5892,10181,578,379,"(5872, 6629)"
5872,10201,580,398,"(5872, 6629)"
5882,10201,556,341,"(5872, 6629)"
5892,10201,372,209,"(5872, 6629)"
5872,10221,268,72,"(5872, 6629)"
5902,10221,133,71,"(5872, 6629)"
5882,10221,95,25,"(5872, 6629)"
5872,10241,99,48,"(5872, 6629)"
6012,10241,93,23,"(5872, 6629)"
6272,10241,69,20,"(5872, 6629)"
1910,10815,594,535,"(0, 2244)"
1920,10815,587,521,"(0, 2244)"
1900,10815,519,473,"(0, 2244)"
1930,10835,403,357,"(0, 2244)"
1970,10835,432,354,"(0, 2244)"
1940,10835,394,346,"(0, 2244)"
1760,10855,215,148,"(0, 2244)"
1750,10855,215,139,"(0, 2244)"
1780,10855,149,128,"(0, 2244)"
1750,10875,670,467,"(0, 2244)"
1740,10875,695,454,"(0, 2244)"
1730,10875,659,424,"(0, 2244)"
1740,10895,862,577,"(0, 2244)"
1750,10895,743,553,"(0, 2244)"
1730,10895,790,540,"(0, 2244)"
1730,10915,817,592,"(0, 2244)"
1740,10915,761,564,"(0, 2244)"
1720,10915,772,523,"(0, 2244)"
1720,10935,726,571,"(0, 2244)"
1730,10935,628,469,"(0, 2244)"
1660,10935,671,454,"(0, 2244)"
1710,10955,631,485,"(0, 2244)"
1660,10955,713,473,"(0, 2244)"
1680,10955,692,455,"(0, 2244)"
1690,10975,683,483,"(0, 2244)"
1680,10975,703,463,"(0, 2244)"
1670,10975,664,444,"(0, 2244)"
1670,10995,605,479,"(0, 2244)"
1660,10995,602,411,"(0, 2244)"
1650,10995,611,397,"(0, 2244)"
1640,11015,764,538,"(0, 2244)"
1650,11015,724,527,"(0, 2244)"
1630,11015,651,441,"(0, 2244)"
1630,11035,747,592,"(0, 2244)"
1620,11035,697,489,"(0, 2244)"
1640,11035,467,393,"(0, 2244)"
1600,11055,660,448,"(0, 2244)"
1610,11055,582,431,"(0, 2244)"
1590,11055,638,385,"(0, 2244)"
1570,11075,677,447,"(0, 2244)"
1580,11075,658,413,"(0, 2244)"
1560,11075,618,384,"(0, 2244)"
1570,11095,584,463,"(0, 2244)"
1560,11095,674,437,"(0, 2244)"
1550,11095,649,414,"(0, 2244)"
1530,11115,614,400,"(0, 2244)"
1540,11115,641,385,"(0, 2244)"
1550,11115,535,368,"(0, 2244)"
1520,11135,678,420,"(0, 2244)"
1530,11135,569,420,"(0, 2244)"
1510,11135,574,347,"(0, 2244)"
1510,11155,659,541,"(0, 2244)"
1500,11155,731,502,"(0, 2244)"
1490,11155,703,457,"(0, 2244)"
1470,11175,771,519,"(0, 2244)"
1460,11175,812,483,"(0, 2244)"
1480,11175,586,440,"(0, 2244)"
1450,11195,505,361,"(0, 2244)"
1460,11195,493,323,"(0, 2244)"
1470,11195,442,318,"(0, 2244)"
1370,11215,390,248,"(0, 2244)"
1360,11215,374,246,"(0, 2244)"
1340,11215,356,241,"(0, 2244)"
1370,11235,452,304,"(0, 2244)"
1380,11235,377,266,"(0, 2244)"
1360,11235,383,231,"(0, 2244)"
1370,11255,468,301,"(0, 2244)"
1360,11255,421,282,"(0, 2244)"
1350,11255,402,267,"(0, 2244)"
13140,14458,1402,1379,"(13000, 13850)"
13150,14458,1528,1298,"(13000, 13850)"
13160,14458,1045,1020,"(13000, 13850)"
13170,14478,1475,1351,"(13000, 13850)"
13160,14478,1294,1177,"(13000, 13850)"
13150,14478,1008,947,"(13000, 13850)"
13190,14498,1556,1539,"(13000, 13850)"
13180,14498,1273,1066,"(13000, 13850)"
13200,14498,985,870,"(13000, 13850)"
13210,14518,1600,1494,"(13000, 13850)"
13200,14518,1178,1131,"(13000, 13850)"
13220,14518,968,877,"(13000, 13850)"
13230,14538,1724,1588,"(13000, 13850)"
13220,14538,1083,1047,"(13000, 13850)"
13240,14538,940,822,"(13000, 13850)"
13250,14558,1727,1562,"(13000, 13850)"
13260,14558,1279,1189,"(13000, 13850)"
13240,14558,1077,1048,"(13000, 13850)"
13290,14578,1862,1656,"(13000, 13850)"
13300,14578,1710,1613,"(13000, 13850)"
13280,14578,1652,1480,"(13000, 13850)"
13380,14598,1680,1657,"(13000, 13850)"
13370,14598,1635,1460,"(13000, 13850)"
13360,14598,1358,1304,"(13000, 13850)"
13390,14618,1501,1353,"(13000, 13850)"
13400,14618,1353,1162,"(13000, 13850)"
13380,14618,1017,867,"(13000, 13850)"
13410,14638,1502,1238,"(13000, 13850)"
13420,14638,1094,1012,"(13000, 13850)"
13400,14638,845,762,"(13000, 13850)"
13430,14658,1396,1198,"(13000, 13850)"
13440,14658,1254,1155,"(13000, 13850)"
13450,14658,760,695,"(13000, 13850)"
13450,14678,1488,1305,"(13000, 13850)"
13460,14678,1234,1155,"(13000, 13850)"
13440,14678,952,936,"(13000, 13850)"
13470,14698,1210,1132,"(13000, 13850)"
13480,14698,934,823,"(13000, 13850)"
13460,14698,652,549,"(13000, 13850)"
13490,14718,1522,1493,"(13000, 13850)"
13500,14718,878,788,"(13000, 13850)"
13480,14718,630,597,"(13000, 13850)"
13510,14738,1727,1633,"(13000, 13850)"
13520,14738,756,713,"(13000, 13850)"
13500,14738,700,615,"(13000, 13850)"
13530,14758,1815,1730,"(13000, 13850)"
13520,14758,737,643,"(13000, 13850)"
13540,14758,622,540,"(13000, 13850)"
13550,14778,1692,1619,"(13000, 13850)"
13540,14778,766,754,"(13000, 13850)"
13560,14778,769,704,"(13000, 13850)"
13570,14798,1550,1338,"(13000, 13850)"
13560,14798,831,811,"(13000, 13850)"
13580,14798,615,554,"(13000, 13850)"
13590,14818,1380,1315,"(13000, 13850)"
13580,14818,805,757,"(13000, 13850)"
13600,14818,632,534,"(13000, 13850)"
13610,14838,1350,1343,"(13000, 13850)"
13600,14838,817,713,"(13000, 13850)"
13620,14838,578,509,"(13000, 13850)"
13630,14858,1333,1260,"(13000, 13850)"
13620,14858,820,760,"(13000, 13850)"
13640,14858,608,553,"(13000, 13850)"
13650,14878,1344,1197,"(13000, 13850)"
13640,14878,800,748,"(13000, 13850)"
13660,14878,681,654,"(13000, 13850)"
13670,14898,1268,1146,"(13000, 13850)"
13660,14898,1034,898,"(13000, 13850)"
13680,14898,773,697,"(13000, 13850)"
13690,14918,1453,1272,"(13000, 13850)"
13680,14918,1320,1253,"(13000, 13850)"
13700,14918,1040,969,"(13000, 13850)"
13700,14938,1575,1354,"(13000, 13850)"
13710,14938,1542,1268,"(13000, 13850)"
13690,14938,1129,1090,"(13000, 13850)"
13720,14958,1579,1562,"(13000, 13850)"
13730,14958,1356,1157,"(13000, 13850)"
13710,14958,1151,1002,"(13000, 13850)"
13740,14978,1450,1447,"(13000, 13850)"
13750,14978,1248,1217,"(13000, 13850)"
13730,14978,990,854,"(13000, 13850)"
13760,14998,1408,1329,"(13000, 13850)"
13770,14998,1121,1052,"(13000, 13850)"
13750,14998,902,826,"(13000, 13850)"
13780,15018,1414,1222,"(13000, 13850)"
13790,15018,1251,1222,"(13000, 13850)"
13770,15018,907,900,"(13000, 13850)"
13810,15038,1499,1369,"(13000, 13850)"
13800,15038,1203,1164,"(13000, 13850)"
13820,15038,1096,1067,"(13000, 13850)"
13840,15058,1380,1211,"(13000, 13850)"
13830,15058,1153,1065,"(13000, 13850)"
13820,15058,946,855,"(13000, 13850)"
3588,16480,877,728,"(2668, 3671)"
3578,16480,911,644,"(2668, 3671)"
3568,16480,878,628,"(2668, 3671)"
3568,16500,931,731,"(2668, 3671)"
3558,16500,918,635,"(2668, 3671)"
3548,16500,886,597,"(2668, 3671)"
3538,16520,939,625,"(2668, 3671)"
3548,16520,825,611,"(2668, 3671)"
3528,16520,737,463,"(2668, 3671)"
3508,16540,561,337,"(2668, 3671)"
3468,16540,431,334,"(2668, 3671)"
3478,16540,495,288,"(2668, 3671)"
3478,16560,498,394,"(2668, 3671)"
3468,16560,451,376,"(2668, 3671)"
3488,16560,438,323,"(2668, 3671)"
3308,16580,526,412,"(2668, 3671)"
3288,16580,487,361,"(2668, 3671)"
3298,16580,482,332,"(2668, 3671)"
