anchor_idx,query_idx,num_matches,num_inliers,anchor_range
860,2464,721,684,"(0, 2244)"
810,2464,724,628,"(0, 2244)"
800,2464,610,512,"(0, 2244)"
860,2484,1326,1315,"(0, 2244)"
850,2484,1176,1169,"(0, 2244)"
870,2484,906,816,"(0, 2244)"
840,2484,845,793,"(0, 2244)"
880,2484,767,725,"(0, 2244)"
830,2484,684,580,"(0, 2244)"
890,2484,619,542,"(0, 2244)"
880,2504,1543,1376,"(0, 2244)"
870,2504,1118,1024,"(0, 2244)"
890,2504,1034,986,"(0, 2244)"
860,2504,812,771,"(0, 2244)"
900,2504,812,721,"(0, 2244)"
850,2504,696,589,"(0, 2244)"
840,2504,604,552,"(0, 2244)"
900,2524,1511,1473,"(0, 2244)"
910,2524,1191,1102,"(0, 2244)"
890,2524,1024,960,"(0, 2244)"
880,2524,789,764,"(0, 2244)"
920,2524,824,665,"(0, 2244)"
930,2524,717,653,"(0, 2244)"
940,2524,590,510,"(0, 2244)"
920,2544,1460,1450,"(0, 2244)"
930,2544,1322,1279,"(0, 2244)"
910,2544,972,895,"(0, 2244)"
940,2544,915,872,"(0, 2244)"
900,2544,738,696,"(0, 2244)"
950,2544,771,650,"(0, 2244)"
960,2544,674,547,"(0, 2244)"
950,2564,1561,1346,"(0, 2244)"
940,2564,1338,1188,"(0, 2244)"
960,2564,1077,971,"(0, 2244)"
930,2564,1042,874,"(0, 2244)"
970,2564,843,800,"(0, 2244)"
920,2564,796,687,"(0, 2244)"
980,2564,696,608,"(0, 2244)"
970,2584,1708,1609,"(0, 2244)"
980,2584,1237,1227,"(0, 2244)"
960,2584,1162,1122,"(0, 2244)"
990,2584,937,844,"(0, 2244)"
950,2584,874,831,"(0, 2244)"
1000,2584,769,737,"(0, 2244)"
940,2584,726,621,"(0, 2244)"
1000,2604,1590,1534,"(0, 2244)"
990,2604,1491,1347,"(0, 2244)"
980,2604,1078,979,"(0, 2244)"
1010,2604,1157,926,"(0, 2244)"
1020,2604,940,919,"(0, 2244)"
1030,2604,793,752,"(0, 2244)"
970,2604,843,725,"(0, 2244)"
1020,2624,1615,1469,"(0, 2244)"
1030,2624,1294,1173,"(0, 2244)"
1010,2624,1253,1159,"(0, 2244)"
1040,2624,1041,957,"(0, 2244)"
1000,2624,1002,951,"(0, 2244)"
1050,2624,840,744,"(0, 2244)"
990,2624,824,703,"(0, 2244)"
1200,4210,132,70,"(0, 2244)"
930,4210,100,66,"(0, 2244)"
1210,4210,98,56,"(0, 2244)"
1130,4210,62,55,"(0, 2244)"
1140,4210,51,48,"(0, 2244)"
1150,4210,91,48,"(0, 2244)"
1190,4210,84,48,"(0, 2244)"
1120,4230,729,658,"(0, 2244)"
1110,4230,722,634,"(0, 2244)"
1130,4230,678,614,"(0, 2244)"
1140,4230,604,525,"(0, 2244)"
1150,4230,568,522,"(0, 2244)"
1160,4230,531,474,"(0, 2244)"
1170,4230,449,387,"(0, 2244)"
1130,4250,1441,1297,"(0, 2244)"
1120,4250,1223,1163,"(0, 2244)"
1140,4250,1099,978,"(0, 2244)"
1150,4250,837,767,"(0, 2244)"
1110,4250,774,645,"(0, 2244)"
1160,4250,722,640,"(0, 2244)"
1170,4250,581,473,"(0, 2244)"
1150,4270,1765,1697,"(0, 2244)"
1140,4270,1253,1236,"(0, 2244)"
1160,4270,1132,920,"(0, 2244)"
1130,4270,958,851,"(0, 2244)"
1120,4270,823,750,"(0, 2244)"
1170,4270,886,743,"(0, 2244)"
1180,4270,700,630,"(0, 2244)"
1170,4290,1662,1622,"(0, 2244)"
1180,4290,1245,1144,"(0, 2244)"
1160,4290,1136,932,"(0, 2244)"
1150,4290,890,850,"(0, 2244)"
1190,4290,894,749,"(0, 2244)"
1140,4290,710,631,"(0, 2244)"
1130,4290,611,566,"(0, 2244)"
1190,4310,1484,1352,"(0, 2244)"
1200,4310,1192,1098,"(0, 2244)"
1180,4310,1063,935,"(0, 2244)"
1210,4310,785,726,"(0, 2244)"
1170,4310,815,717,"(0, 2244)"
1160,4310,663,541,"(0, 2244)"
1220,4310,580,526,"(0, 2244)"
1210,4330,1280,1123,"(0, 2244)"
1220,4330,1147,1113,"(0, 2244)"
1200,4330,818,743,"(0, 2244)"
1230,4330,761,673,"(0, 2244)"
1240,4330,607,548,"(0, 2244)"
1190,4330,608,535,"(0, 2244)"
1180,4330,503,453,"(0, 2244)"
1240,4350,1224,1119,"(0, 2244)"
1230,4350,1172,1110,"(0, 2244)"
1250,4350,770,755,"(0, 2244)"
1220,4350,787,708,"(0, 2244)"
1210,4350,623,529,"(0, 2244)"
1260,4350,562,459,"(0, 2244)"
1200,4350,520,440,"(0, 2244)"
1260,4370,1290,1149,"(0, 2244)"
1250,4370,1012,948,"(0, 2244)"
1270,4370,760,732,"(0, 2244)"
1240,4370,694,625,"(0, 2244)"
1230,4370,529,479,"(0, 2244)"
1280,4370,539,425,"(0, 2244)"
1220,4370,433,381,"(0, 2244)"
1280,4390,1503,1312,"(0, 2244)"
1270,4390,947,839,"(0, 2244)"
1290,4390,865,685,"(0, 2244)"
1260,4390,671,618,"(0, 2244)"
1300,4390,608,519,"(0, 2244)"
1250,4390,499,443,"(0, 2244)"
1310,4390,493,380,"(0, 2244)"
1300,4410,1543,1537,"(0, 2244)"
1310,4410,976,864,"(0, 2244)"
1290,4410,796,719,"(0, 2244)"
1320,4410,646,535,"(0, 2244)"
1280,4410,646,532,"(0, 2244)"
1270,4410,520,453,"(0, 2244)"
1330,4410,441,400,"(0, 2244)"
1320,4430,1174,1168,"(0, 2244)"
1330,4430,1220,1066,"(0, 2244)"
1340,4430,816,771,"(0, 2244)"
1310,4430,749,670,"(0, 2244)"
1350,4430,665,581,"(0, 2244)"
1360,4430,577,454,"(0, 2244)"
1300,4430,516,441,"(0, 2244)"
1350,4450,1577,1334,"(0, 2244)"
1360,4450,1078,984,"(0, 2244)"
1340,4450,979,879,"(0, 2244)"
1330,4450,720,661,"(0, 2244)"
1370,4450,788,652,"(0, 2244)"
1380,4450,715,612,"(0, 2244)"
1390,4450,635,520,"(0, 2244)"
1380,4470,1521,1439,"(0, 2244)"
1370,4470,1158,1011,"(0, 2244)"
1390,4470,950,914,"(0, 2244)"
1360,4470,851,771,"(0, 2244)"
1400,4470,711,611,"(0, 2244)"
1350,4470,703,594,"(0, 2244)"
1340,4470,617,583,"(0, 2244)"
1390,4490,890,857,"(0, 2244)"
1400,4490,809,717,"(0, 2244)"
1380,4490,723,577,"(0, 2244)"
1370,4490,644,560,"(0, 2244)"
1410,4490,585,524,"(0, 2244)"
1360,4490,526,493,"(0, 2244)"
1350,4490,486,416,"(0, 2244)"
11353,4494,757,713,"(11333, 12288)"
11363,4494,720,667,"(11333, 12288)"
11343,4494,721,664,"(11333, 12288)"
11373,4494,607,514,"(11333, 12288)"
11333,4494,592,507,"(11333, 12288)"
11383,4494,544,427,"(11333, 12288)"
11393,4494,479,409,"(11333, 12288)"
11373,4514,1331,1312,"(11333, 12288)"
11363,4514,1311,1112,"(11333, 12288)"
11383,4514,1053,971,"(11333, 12288)"
11353,4514,875,828,"(11333, 12288)"
11393,4514,876,767,"(11333, 12288)"
11403,4514,639,610,"(11333, 12288)"
11343,4514,519,427,"(11333, 12288)"
11403,4534,1597,1519,"(11333, 12288)"
11393,4534,1320,1181,"(11333, 12288)"
11413,4534,991,871,"(11333, 12288)"
11383,4534,957,870,"(11333, 12288)"
11373,4534,728,662,"(11333, 12288)"
11363,4534,579,542,"(11333, 12288)"
11423,4534,671,527,"(11333, 12288)"
11423,4554,1399,1320,"(11333, 12288)"
11433,4554,1143,1009,"(11333, 12288)"
11413,4554,846,799,"(11333, 12288)"
11443,4554,787,704,"(11333, 12288)"
11403,4554,612,526,"(11333, 12288)"
11453,4554,616,476,"(11333, 12288)"
11393,4554,496,411,"(11333, 12288)"
11453,4574,1407,1201,"(11333, 12288)"
11443,4574,1163,1095,"(11333, 12288)"
11463,4574,861,780,"(11333, 12288)"
11433,4574,735,709,"(11333, 12288)"
11473,4574,591,509,"(11333, 12288)"
11423,4574,594,478,"(11333, 12288)"
11413,4574,449,397,"(11333, 12288)"
11473,4594,1446,1395,"(11333, 12288)"
11463,4594,1086,1061,"(11333, 12288)"
11453,4594,771,657,"(11333, 12288)"
11483,4594,735,613,"(11333, 12288)"
11443,4594,563,511,"(11333, 12288)"
11493,4594,510,425,"(11333, 12288)"
11433,4594,465,406,"(11333, 12288)"
11483,4614,1053,1034,"(11333, 12288)"
11493,4614,1157,983,"(11333, 12288)"
11473,4614,657,551,"(11333, 12288)"
11503,4614,578,472,"(11333, 12288)"
11463,4614,471,396,"(11333, 12288)"
11453,4614,420,326,"(11333, 12288)"
11513,4614,363,298,"(11333, 12288)"
11503,4634,1274,1173,"(11333, 12288)"
11513,4634,820,703,"(11333, 12288)"
11493,4634,623,512,"(11333, 12288)"
11523,4634,507,451,"(11333, 12288)"
11483,4634,433,328,"(11333, 12288)"
11533,4634,380,308,"(11333, 12288)"
11473,4634,372,283,"(11333, 12288)"
11523,4654,1396,1162,"(11333, 12288)"
11513,4654,851,799,"(11333, 12288)"
11533,4654,736,608,"(11333, 12288)"
11503,4654,483,432,"(11333, 12288)"
11543,4654,454,394,"(11333, 12288)"
11553,4654,421,381,"(11333, 12288)"
11563,4654,385,316,"(11333, 12288)"
11533,4674,1148,960,"(11333, 12288)"
11543,4674,1054,941,"(11333, 12288)"
11553,4674,627,601,"(11333, 12288)"
11563,4674,600,564,"(11333, 12288)"
11523,4674,609,546,"(11333, 12288)"
11583,4674,427,373,"(11333, 12288)"
11573,4674,450,367,"(11333, 12288)"
11563,4694,1390,1333,"(11333, 12288)"
11553,4694,1356,1312,"(11333, 12288)"
11573,4694,933,836,"(11333, 12288)"
11543,4694,826,707,"(11333, 12288)"
11583,4694,680,642,"(11333, 12288)"
11533,4694,560,500,"(11333, 12288)"
11593,4694,553,487,"(11333, 12288)"
11583,4714,1738,1609,"(11333, 12288)"
11573,4714,1262,1133,"(11333, 12288)"
11593,4714,1085,1059,"(11333, 12288)"
11563,4714,905,772,"(11333, 12288)"
11603,4714,784,701,"(11333, 12288)"
11553,4714,683,576,"(11333, 12288)"
11613,4714,662,556,"(11333, 12288)"
11613,4734,1679,1436,"(11333, 12288)"
11623,4734,1130,1107,"(11333, 12288)"
11603,4734,1123,1063,"(11333, 12288)"
11633,4734,851,753,"(11333, 12288)"
11593,4734,795,708,"(11333, 12288)"
11643,4734,687,621,"(11333, 12288)"
11583,4734,625,577,"(11333, 12288)"
11643,4754,1713,1506,"(11333, 12288)"
11653,4754,1050,1017,"(11333, 12288)"
11633,4754,1217,994,"(11333, 12288)"
11623,4754,887,847,"(11333, 12288)"
11613,4754,718,644,"(11333, 12288)"
11663,4754,758,595,"(11333, 12288)"
11603,4754,595,550,"(11333, 12288)"
11663,4774,1467,1312,"(11333, 12288)"
11673,4774,1132,1047,"(11333, 12288)"
11653,4774,954,887,"(11333, 12288)"
11683,4774,723,629,"(11333, 12288)"
11643,4774,713,573,"(11333, 12288)"
11633,4774,544,462,"(11333, 12288)"
11693,4774,487,456,"(11333, 12288)"
11693,4794,1267,1217,"(11333, 12288)"
11683,4794,1227,1172,"(11333, 12288)"
11703,4794,735,714,"(11333, 12288)"
11673,4794,730,596,"(11333, 12288)"
11663,4794,500,456,"(11333, 12288)"
11713,4794,510,398,"(11333, 12288)"
11723,4794,426,391,"(11333, 12288)"
11713,4814,1581,1541,"(11333, 12288)"
11703,4814,858,811,"(11333, 12288)"
11723,4814,820,797,"(11333, 12288)"
11733,4814,644,554,"(11333, 12288)"
11693,4814,576,487,"(11333, 12288)"
11763,4814,509,454,"(11333, 12288)"
11743,4814,496,451,"(11333, 12288)"
11733,4834,1479,1330,"(11333, 12288)"
11743,4834,919,899,"(11333, 12288)"
11723,4834,817,775,"(11333, 12288)"
11753,4834,630,557,"(11333, 12288)"
11713,4834,575,522,"(11333, 12288)"
11703,4834,494,439,"(11333, 12288)"
11763,4834,464,395,"(11333, 12288)"
11753,4854,1386,1232,"(11333, 12288)"
11763,4854,919,868,"(11333, 12288)"
11743,4854,748,651,"(11333, 12288)"
11773,4854,611,573,"(11333, 12288)"
11733,4854,512,469,"(11333, 12288)"
11783,4854,467,421,"(11333, 12288)"
11723,4854,412,354,"(11333, 12288)"
11773,4874,1372,1349,"(11333, 12288)"
11783,4874,964,925,"(11333, 12288)"
11763,4874,711,592,"(11333, 12288)"
11793,4874,601,582,"(11333, 12288)"
11803,4874,473,438,"(11333, 12288)"
11753,4874,455,413,"(11333, 12288)"
11813,4874,395,333,"(11333, 12288)"
11793,4894,1419,1260,"(11333, 12288)"
11803,4894,934,902,"(11333, 12288)"
11783,4894,726,689,"(11333, 12288)"
11813,4894,604,504,"(11333, 12288)"
11773,4894,489,417,"(11333, 12288)"
11823,4894,451,415,"(11333, 12288)"
11763,4894,427,372,"(11333, 12288)"
11813,4914,1847,1729,"(11333, 12288)"
11823,4914,885,832,"(11333, 12288)"
11803,4914,818,737,"(11333, 12288)"
11833,4914,626,569,"(11333, 12288)"
11843,4914,575,524,"(11333, 12288)"
11793,4914,563,501,"(11333, 12288)"
11783,4914,469,413,"(11333, 12288)"
11833,4934,1298,1119,"(11333, 12288)"
11823,4934,1067,1034,"(11333, 12288)"
11843,4934,905,823,"(11333, 12288)"
11853,4934,729,641,"(11333, 12288)"
11813,4934,674,614,"(11333, 12288)"
11863,4934,633,603,"(11333, 12288)"
11873,4934,597,531,"(11333, 12288)"
11843,4954,1536,1527,"(11333, 12288)"
11833,4954,1084,1064,"(11333, 12288)"
11853,4954,1021,999,"(11333, 12288)"
11863,4954,836,725,"(11333, 12288)"
11823,4954,716,668,"(11333, 12288)"
11873,4954,744,580,"(11333, 12288)"
11883,4954,677,572,"(11333, 12288)"
11843,4974,1434,1285,"(11333, 12288)"
11853,4974,1348,1251,"(11333, 12288)"
11863,4974,984,967,"(11333, 12288)"
11833,4974,944,807,"(11333, 12288)"
11873,4974,817,712,"(11333, 12288)"
11883,4974,726,623,"(11333, 12288)"
11893,4974,643,588,"(11333, 12288)"
11853,4994,1674,1589,"(11333, 12288)"
11863,4994,1180,1163,"(11333, 12288)"
11843,4994,1103,947,"(11333, 12288)"
11873,4994,933,882,"(11333, 12288)"
11883,4994,843,783,"(11333, 12288)"
11833,4994,830,644,"(11333, 12288)"
11893,4994,718,603,"(11333, 12288)"
11863,5014,1612,1512,"(11333, 12288)"
11853,5014,1327,1239,"(11333, 12288)"
11873,5014,1161,1020,"(11333, 12288)"
11883,5014,968,863,"(11333, 12288)"
11843,5014,906,801,"(11333, 12288)"
11893,5014,795,731,"(11333, 12288)"
11903,5014,724,640,"(11333, 12288)"
11863,5034,1587,1350,"(11333, 12288)"
11873,5034,1356,1213,"(11333, 12288)"
11853,5034,1085,938,"(11333, 12288)"
11883,5034,1012,924,"(11333, 12288)"
11893,5034,864,770,"(11333, 12288)"
11843,5034,829,742,"(11333, 12288)"
11903,5034,769,668,"(11333, 12288)"
11863,5054,1503,1357,"(11333, 12288)"
11873,5054,1430,1192,"(11333, 12288)"
11883,5054,1138,1012,"(11333, 12288)"
11853,5054,1033,887,"(11333, 12288)"
11893,5054,893,767,"(11333, 12288)"
11903,5054,815,688,"(11333, 12288)"
11843,5054,779,674,"(11333, 12288)"
11873,5074,1476,1276,"(11333, 12288)"
11863,5074,1377,1144,"(11333, 12288)"
11883,5074,1152,1102,"(11333, 12288)"
11853,5074,989,883,"(11333, 12288)"
11893,5074,927,841,"(11333, 12288)"
11843,5074,784,714,"(11333, 12288)"
11903,5074,838,686,"(11333, 12288)"
11873,5094,1551,1454,"(11333, 12288)"
11863,5094,1362,1137,"(11333, 12288)"
11883,5094,1173,945,"(11333, 12288)"
11853,5094,979,876,"(11333, 12288)"
11893,5094,914,805,"(11333, 12288)"
11843,5094,768,693,"(11333, 12288)"
11903,5094,819,691,"(11333, 12288)"
11873,5114,1637,1440,"(11333, 12288)"
11863,5114,1284,1110,"(11333, 12288)"
11883,5114,1240,1022,"(11333, 12288)"
11893,5114,969,867,"(11333, 12288)"
11853,5114,967,801,"(11333, 12288)"
11903,5114,866,761,"(11333, 12288)"
11913,5114,780,748,"(11333, 12288)"
11873,5134,1746,1649,"(11333, 12288)"
11883,5134,1302,1233,"(11333, 12288)"
11863,5134,1247,1096,"(11333, 12288)"
11893,5134,1015,904,"(11333, 12288)"
11853,5134,953,767,"(11333, 12288)"
11923,5134,806,760,"(11333, 12288)"
11903,5134,894,757,"(11333, 12288)"
11873,5154,1752,1548,"(11333, 12288)"
11883,5154,1311,1116,"(11333, 12288)"
11863,5154,1214,1011,"(11333, 12288)"
11893,5154,999,926,"(11333, 12288)"
11903,5154,938,813,"(11333, 12288)"
11853,5154,948,771,"(11333, 12288)"
11913,5154,817,706,"(11333, 12288)"
11873,5174,1653,1465,"(11333, 12288)"
11883,5174,1333,1179,"(11333, 12288)"
11863,5174,1224,1142,"(11333, 12288)"
11893,5174,1004,879,"(11333, 12288)"
11913,5174,828,774,"(11333, 12288)"
11853,5174,908,762,"(11333, 12288)"
11903,5174,899,758,"(11333, 12288)"
11883,5194,1618,1347,"(11333, 12288)"
11873,5194,1388,1153,"(11333, 12288)"
11893,5194,1194,1089,"(11333, 12288)"
11863,5194,1106,987,"(11333, 12288)"
11903,5194,1025,935,"(11333, 12288)"
11853,5194,877,765,"(11333, 12288)"
11913,5194,860,750,"(11333, 12288)"
11893,5214,1723,1490,"(11333, 12288)"
11903,5214,1288,1215,"(11333, 12288)"
11883,5214,1367,1092,"(11333, 12288)"
11923,5214,1009,1001,"(11333, 12288)"
11913,5214,1093,980,"(11333, 12288)"
11863,5214,984,924,"(11333, 12288)"
11873,5214,1146,919,"(11333, 12288)"
11903,5234,1453,1327,"(11333, 12288)"
11913,5234,1447,1299,"(11333, 12288)"
11923,5234,1305,1292,"(11333, 12288)"
11893,5234,1279,1208,"(11333, 12288)"
11943,5234,1078,1066,"(11333, 12288)"
11933,5234,1150,1051,"(11333, 12288)"
11883,5234,1091,929,"(11333, 12288)"
1900,7345,138,108,"(0, 2244)"
1930,7345,146,85,"(0, 2244)"
2010,7345,168,79,"(0, 2244)"
1950,7345,202,75,"(0, 2244)"
1960,7345,242,72,"(0, 2244)"
610,7345,266,67,"(0, 2244)"
400,7345,208,65,"(0, 2244)"
1930,7365,741,673,"(0, 2244)"
1940,7365,646,533,"(0, 2244)"
1920,7365,568,500,"(0, 2244)"
1950,7365,511,458,"(0, 2244)"
1960,7365,457,400,"(0, 2244)"
1970,7365,406,348,"(0, 2244)"
1990,7365,355,305,"(0, 2244)"
1950,7385,1279,1170,"(0, 2244)"
1940,7385,1215,1030,"(0, 2244)"
1960,7385,898,861,"(0, 2244)"
1930,7385,904,803,"(0, 2244)"
1970,7385,734,688,"(0, 2244)"
1920,7385,727,637,"(0, 2244)"
1980,7385,635,550,"(0, 2244)"
1970,7405,1454,1368,"(0, 2244)"
1960,7405,1107,1040,"(0, 2244)"
1980,7405,1012,992,"(0, 2244)"
1990,7405,781,723,"(0, 2244)"
1950,7405,822,668,"(0, 2244)"
1940,7405,712,615,"(0, 2244)"
1930,7405,612,547,"(0, 2244)"
1990,7425,1601,1465,"(0, 2244)"
1980,7425,1173,1084,"(0, 2244)"
2000,7425,997,961,"(0, 2244)"
1970,7425,869,827,"(0, 2244)"
2010,7425,751,663,"(0, 2244)"
1960,7425,680,587,"(0, 2244)"
2020,7425,665,578,"(0, 2244)"
2010,7445,1943,1864,"(0, 2244)"
2020,7445,1095,1052,"(0, 2244)"
2000,7445,1017,950,"(0, 2244)"
2030,7445,813,743,"(0, 2244)"
1990,7445,772,735,"(0, 2244)"
1980,7445,649,630,"(0, 2244)"
2040,7445,637,564,"(0, 2244)"
2030,7465,1500,1467,"(0, 2244)"
2040,7465,1137,1091,"(0, 2244)"
2020,7465,968,923,"(0, 2244)"
2010,7465,763,739,"(0, 2244)"
2050,7465,813,726,"(0, 2244)"
2060,7465,697,657,"(0, 2244)"
2000,7465,638,630,"(0, 2244)"
2050,7485,1340,1252,"(0, 2244)"
2060,7485,1308,1232,"(0, 2244)"
2040,7485,934,807,"(0, 2244)"
2070,7485,882,806,"(0, 2244)"
2030,7485,709,687,"(0, 2244)"
2080,7485,666,574,"(0, 2244)"
2020,7485,598,529,"(0, 2244)"
2080,7505,1426,1344,"(0, 2244)"
2070,7505,1198,1066,"(0, 2244)"
2090,7505,877,841,"(0, 2244)"
2060,7505,848,745,"(0, 2244)"
2050,7505,663,611,"(0, 2244)"
2100,7505,644,588,"(0, 2244)"
2040,7505,569,482,"(0, 2244)"
2100,7525,1639,1594,"(0, 2244)"
2090,7525,944,894,"(0, 2244)"
2110,7525,908,849,"(0, 2244)"
2120,7525,730,687,"(0, 2244)"
2080,7525,713,599,"(0, 2244)"
2070,7525,547,499,"(0, 2244)"
2130,7525,582,473,"(0, 2244)"
2120,7545,1578,1536,"(0, 2244)"
2130,7545,1123,1075,"(0, 2244)"
2110,7545,935,876,"(0, 2244)"
2140,7545,879,796,"(0, 2244)"
2150,7545,681,630,"(0, 2244)"
2100,7545,732,572,"(0, 2244)"
2090,7545,612,528,"(0, 2244)"
2140,7565,1342,1298,"(0, 2244)"
2150,7565,1318,1240,"(0, 2244)"
2130,7565,902,858,"(0, 2244)"
2160,7565,881,809,"(0, 2244)"
2120,7565,720,587,"(0, 2244)"
2170,7565,677,565,"(0, 2244)"
2180,7565,611,509,"(0, 2244)"
2170,7585,1509,1498,"(0, 2244)"
2160,7585,1222,1198,"(0, 2244)"
2180,7585,956,885,"(0, 2244)"
2150,7585,829,727,"(0, 2244)"
2190,7585,775,711,"(0, 2244)"
2200,7585,666,583,"(0, 2244)"
2140,7585,633,519,"(0, 2244)"
2190,7605,1608,1488,"(0, 2244)"
2180,7605,1216,1163,"(0, 2244)"
2200,7605,1098,989,"(0, 2244)"
2170,7605,897,850,"(0, 2244)"
2160,7605,736,618,"(0, 2244)"
2210,7605,718,603,"(0, 2244)"
2150,7605,586,478,"(0, 2244)"
2210,7625,1716,1640,"(0, 2244)"
2200,7625,1188,1145,"(0, 2244)"
2220,7625,1014,933,"(0, 2244)"
2190,7625,823,716,"(0, 2244)"
2180,7625,663,568,"(0, 2244)"
2170,7625,612,503,"(0, 2244)"
2230,7625,529,471,"(0, 2244)"
2230,7645,1685,1598,"(0, 2244)"
2220,7645,1169,1119,"(0, 2244)"
2240,7645,966,822,"(0, 2244)"
2210,7645,624,492,"(0, 2244)"
400,7645,528,445,"(0, 2244)"
410,7645,515,445,"(0, 2244)"
460,7645,456,387,"(0, 2244)"
480,7665,1468,1389,"(0, 2244)"
490,7665,1440,1352,"(0, 2244)"
470,7665,1430,1339,"(0, 2244)"
450,7665,1371,1329,"(0, 2244)"
500,7665,1330,1300,"(0, 2244)"
430,7665,1437,1276,"(0, 2244)"
130,7665,1320,1270,"(0, 2244)"
560,7685,1368,1243,"(0, 2244)"
550,7685,1212,1029,"(0, 2244)"
540,7685,945,878,"(0, 2244)"
570,7685,1053,876,"(0, 2244)"
340,7685,797,785,"(0, 2244)"
320,7685,809,782,"(0, 2244)"
100,7685,801,780,"(0, 2244)"
590,7705,1445,1420,"(0, 2244)"
600,7705,1350,1181,"(0, 2244)"
580,7705,1037,1030,"(0, 2244)"
610,7705,957,901,"(0, 2244)"
570,7705,787,680,"(0, 2244)"
620,7705,786,671,"(0, 2244)"
630,7705,653,618,"(0, 2244)"
630,7725,1535,1449,"(0, 2244)"
640,7725,1112,1039,"(0, 2244)"
620,7725,992,984,"(0, 2244)"
610,7725,830,785,"(0, 2244)"
650,7725,890,773,"(0, 2244)"
660,7725,781,685,"(0, 2244)"
600,7725,670,636,"(0, 2244)"
670,7745,1704,1552,"(0, 2244)"
660,7745,1159,1145,"(0, 2244)"
680,7745,1148,1111,"(0, 2244)"
690,7745,967,946,"(0, 2244)"
650,7745,925,916,"(0, 2244)"
700,7745,794,784,"(0, 2244)"
640,7745,766,752,"(0, 2244)"
710,7765,1295,1279,"(0, 2244)"
700,7765,1318,1222,"(0, 2244)"
720,7765,970,966,"(0, 2244)"
690,7765,964,947,"(0, 2244)"
680,7765,816,732,"(0, 2244)"
730,7765,765,693,"(0, 2244)"
670,7765,731,679,"(0, 2244)"
740,7785,1423,1274,"(0, 2244)"
730,7785,1157,1138,"(0, 2244)"
750,7785,1003,927,"(0, 2244)"
720,7785,891,817,"(0, 2244)"
760,7785,771,765,"(0, 2244)"
710,7785,761,704,"(0, 2244)"
