mapillary_sequence,query_idx,anchor_idx,method,num_matches,num_inliers,lat,lon,compass_deg,anchor_lat,anchor_lon,status
n4k0JDQfdeItNMf9OOwCUQ,462147301727489,23876,lidar,237,117,41.90559022192905,12.48233320332339,38.59177992822895,41.90571953262946,12.482272726635466,success
n4k0JDQfdeItNMf9OOwCUQ,462147301727489,23866,lidar,220,88,41.90558292626072,12.482323860404897,38.17425811840825,41.90571901166416,12.482267781333483,success
n4k0JDQfdeItNMf9OOwCUQ,481356716346087,23861,lidar,122,41,41.90571768959525,12.482096052861952,37.44924198738254,41.90571929958456,12.482265439226117,success
n4k0JDQfdeItNMf9OOwCUQ,481356716346087,23881,lidar,73,29,41.90565474876604,12.482465803382889,38.49446647291023,41.90571989778162,12.48227505598066,success
n4k0JDQfdeItNMf9OOwCUQ,481356716346087,23876,lidar,98,36,41.90565056012608,12.482463533368795,38.59177992822895,41.90571953262946,12.482272726635466,success
n4k0JDQfdeItNMf9OOwCUQ,764685014199505,7821,lidar,65,20,41.90561382602283,12.482384689468592,171.73969531495408,41.90576769023665,12.482354931193958,success
n4k0JDQfdeItNMf9OOwCUQ,764685014199505,7781,lidar,48,19,41.90574046708852,12.482309952038074,-171.17898954109071,41.90578272461229,12.482356078782804,success
n4k0JDQfdeItNMf9OOwCUQ,764685014199505,23861,lidar,56,19,41.905750646855466,12.482169795893823,37.44924198738254,41.90571929958456,12.482265439226117,success
n4k0JDQfdeItNMf9OOwCUQ,788402008462473,7786,lidar,613,502,41.90565760196453,12.482509449247429,-172.9528551479768,41.905780936279136,12.482356378720247,success
n4k0JDQfdeItNMf9OOwCUQ,788402008462473,7781,lidar,527,344,41.90566865076607,12.482501164597679,-171.17898954109071,41.90578272461229,12.482356078782804,success
n4k0JDQfdeItNMf9OOwCUQ,788402008462473,7791,lidar,438,248,41.90579804052866,12.482260107386335,-175.45186085356755,41.90577906858432,12.482356864855108,success
