image_index,latitude,longitude,heading
72,41.90497913893468,12.516002808503442,-88.37221210029323
73,41.90497903256071,12.516002824528204,-88.30528778416928
74,41.904978886713856,12.516002858374334,-88.2333415029056
75,41.9049787535476,12.516002896953191,-88.14193928146851
76,41.904978603341014,12.51600292514045,-88.0409941706694
77,41.90497843982322,12.516002959952498,-87.92273143593883
78,41.904978256807674,12.51600300705178,-87.79643469033323
79,41.90497806260673,12.516003060744609,-87.65159451313512
80,41.90497783045855,12.516003103091128,-87.51191082693691
81,41.90497762896896,12.516003167135125,-87.35838943308416
82,41.904977396951736,12.516003232363778,-87.18998879187848
83,41.90497713798289,12.516003314575315,-87.02324774885925
84,41.90497687136476,12.516003400607838,-86.83644143143214
85,41.90497659155183,12.516003494290342,-86.63197471471902
86,41.904976293601486,12.51600360506268,-86.41632536138405
87,41.904975991007966,12.516003654747031,-86.20107762916125
88,41.90497564789422,12.516003755679431,-85.9703820084413
89,41.90497529608296,12.516003823471234,-85.73657528897854
90,41.90497493211657,12.51600395459389,-85.4901448790332
91,41.90497453243935,12.516004078369663,-85.22758806231136
92,41.90497414151221,12.516004165224581,-84.9580209937321
93,41.90497373814307,12.516004320658313,-84.67203269767131
94,41.904973285847305,12.516004477808714,-84.37750533431259
95,41.90497282477363,12.51600461375637,-84.06941007905962
96,41.90497235358493,12.516004769004674,-83.76101028866917
97,41.904971858566995,12.51600493351964,-83.43465885214196
98,41.90497133088813,12.516005078681346,-83.09864770852028
99,41.904970812868626,12.51600530837471,-82.7482129501761
100,41.90497028242807,12.516005485032682,-82.39135981020263
101,41.90496970939266,12.51600568054905,-82.02689720559525
102,41.90496912199075,12.516005952035359,-81.64872966382352
103,41.90496853319674,12.516006175480928,-81.2634617972462
104,41.90496791408569,12.51600641032176,-80.85745804618888
105,41.90496726073013,12.516006692883263,-80.444180706789
106,41.90496662057387,12.516006948665494,-80.01204585906206
107,41.90496591845711,12.516007220584477,-79.58118658495877
108,41.904965234298196,12.516007533591596,-79.12626683131448
109,41.90496453455472,12.516007855880805,-78.67909620198836
110,41.90496378081523,12.516008197188567,-78.20733857053429
111,41.9049630506272,12.516008540714264,-77.72846413050239
112,41.90496229707546,12.516008917573764,-77.23536420404179
113,41.904961483749084,12.516009328190083,-76.74198742121771
114,41.90496067634911,12.51600976904857,-76.22483148441701
115,41.904959883766324,12.516010221427551,-75.69260810479776
116,41.90495905554006,12.5160107161644,-75.14180735799127
117,41.90495821451185,12.516011232850346,-74.581738020031
118,41.90495736599601,12.516011786466253,-74.01732621642275
119,41.90495648851708,12.51601236237322,-73.41538847161706
120,41.90495556239199,12.516012911172771,-72.7831019269951
121,41.904954611940596,12.516013450581372,-72.14462675785609
122,41.90495366303194,12.516013995261646,-71.52119709868687
123,41.90495266139807,12.516014570751754,-70.88970430886506
124,41.90495167776317,12.516015168245836,-70.24696122119681
125,41.90495066014032,12.51601582830325,-69.57818502715263
126,41.90494963751408,12.516016540809918,-68.86935811133476
127,41.90494856177926,12.516017284028067,-68.13429931601948
128,41.904947501896814,12.516018086333466,-67.39825805056509
129,41.90494643247859,12.516018884221657,-66.6643779046709
130,41.904945346385205,12.516019745578697,-65.91585636481422
131,41.904944292179245,12.516020627462595,-65.1279527256214
132,41.904943197063254,12.51602159814237,-64.31921526541888
133,41.904942087774444,12.516022587302858,-63.499606618520254
134,41.904941010742924,12.516023606036429,-62.668611264083744
135,41.904939928904625,12.516024700309398,-61.82731089998886
136,41.90493884389784,12.516025769781411,-60.94944583272913
137,41.9049377705841,12.516026887936567,-60.060629375576895
138,41.904936706389854,12.51602801663756,-59.16667321397761
139,41.90493564411229,12.516029174360012,-58.27660911725975
140,41.9049345642378,12.516030343950417,-57.380963037975896
141,41.90493349680113,12.516031547782095,-56.45173320977694
142,41.904932395800614,12.516032780461972,-55.481054808462815
143,41.90493132171649,12.516034033038585,-54.48692487670378
144,41.90493023006918,12.516035357502428,-53.48338900196581
145,41.904929150119465,12.516036692392401,-52.46966737240822
146,41.90492808281232,12.516038104670344,-51.42365643663199
147,41.90492700911202,12.51603957389062,-50.34096330533059
148,41.90492599190389,12.516041071103182,-49.24376517774583
149,41.904924986201166,12.516042646215215,-48.13787486050363
150,41.90492400833419,12.516044246967153,-47.020347291921055
151,41.9049229947963,12.516045922739353,-45.88859002039299
152,41.90492200580862,12.516047623330447,-44.7609193173612
153,41.90492105075473,12.516049393941179,-43.6265149573977
154,41.90492009955029,12.516051208250992,-42.492355382100726
155,41.90491916248438,12.516053028990866,-41.338501904168446
156,41.90491825806323,12.516054881906888,-40.16688210697108
157,41.90491736653391,12.516056738940033,-39.00761710390992
158,41.90491651113798,12.516058618754878,-37.854526715911064
159,41.90491564108472,12.516060550131906,-36.6978416185821
160,41.904914812403625,12.516062517808784,-35.547790964597134
161,41.90491402426412,12.516064519129191,-34.395295517806396
162,41.90491325687486,12.516066564534437,-33.25455437572778
163,41.9049125360866,12.51606856009843,-32.14278734644488
164,41.90491180802531,12.516070670912061,-31.03670860994833
165,41.90491114066801,12.516072733604174,-29.951399879917386
166,41.90491051268366,12.516074829840974,-28.899621534957053
167,41.90490986774066,12.516076963084197,-27.872482920136527
168,41.904909267117375,12.51607905302294,-26.883835335005127
169,41.904908684977165,12.516081225073489,-25.898557418671555
170,41.90490814187863,12.516083397554565,-24.95811739213236
171,41.90490760419811,12.516085620831918,-24.046538013573418
172,41.90490709114329,12.516087818012718,-23.179134222245196
173,41.90490659082007,12.516090038724604,-22.355162916039113
174,41.9049061127362,12.516092267046693,-21.561707706232863
175,41.90490563321752,12.516094491776087,-20.81066161253857
176,41.904905174770576,12.516096747533616,-20.083175671272798
177,41.90490471705312,12.516099018437838,-19.392676377582717
178,41.90490428135039,12.516101263220838,-18.741975571763867
179,41.90490384654926,12.516103533940964,-18.108403955017103
180,41.90490340858141,12.516105810376576,-17.517838360985422
181,41.904902983447606,12.516108113297523,-16.94260172880288
182,41.90490259603171,12.516110362468979,-16.412186025206918
183,41.90490220149328,12.516112621827702,-15.930092062743775
184,41.9049018324121,12.51611485916868,-15.45864309996133
185,41.90490148247286,12.51611708548014,-15.017880174834488
186,41.90490114049981,12.5161193685298,-14.571487413990713
187,41.90490080967117,12.51612165148505,-14.129241012325538
188,41.904900513087945,12.516123933878509,-13.691727303337915
189,41.90490018742109,12.516126227587044,-13.267717101731101
190,41.90489985634069,12.51612851056425,-12.881489792555174
191,41.904899570700366,12.51613077376514,-12.527208120602408
192,41.90489928239621,12.5161330089571,-12.209983210914686
193,41.90489900400253,12.516135268207243,-11.924381457056887
194,41.9048987282046,12.516137486043815,-11.63262052170943
195,41.90489846595408,12.516139731581395,-11.36618071861656
196,41.9048982088952,12.51614196383619,-11.113497184332333
197,41.90489792318396,12.51614420666069,-10.899508987735915
198,41.9048976514642,12.51614645165653,-10.711808070508889
199,41.904897395845225,12.516148726261099,-10.539303900579096
200,41.904897109627456,12.516150982328499,-10.39670526966371
201,41.90489683095145,12.516153197761362,-10.28114458592429
202,41.90489653292587,12.516155362581774,-10.176748561232891
203,41.904896246647326,12.516157528148895,-10.108517207260428
204,41.90489595941689,12.516159655874505,-10.068288285713546
205,41.9048956603321,12.516161830631862,-10.058650969164653
206,41.904895358620266,12.516164007510337,-10.06062507469873
207,41.90489503941753,12.516166188174907,-10.082459286539175
208,41.90489477537038,12.516168348502331,-10.101587347090318
209,41.904894497083674,12.51617050777048,-10.122619383816096
210,41.90489420662772,12.516172633805411,-10.179688127529042
211,41.90489389422581,12.516174739996364,-10.260641393395442
212,41.90489361455913,12.516176857608686,-10.373864883191777
213,41.90489327912802,12.51617896828102,-10.522188525367442
214,41.904892942023736,12.51618107351859,-10.686969616811293
215,41.904892606100816,12.516183184612776,-10.857672269071541
216,41.904892305839404,12.516185301824052,-11.049952657279372
217,41.90489197077724,12.516187393909433,-11.280911799061967
218,41.90489163218388,12.516189485460151,-11.56978882471784
219,41.9048912677588,12.516191535496649,-11.860962046204236
220,41.90489095333876,12.516193571385969,-12.225068598222643
221,41.9048905565414,12.51619563613903,-12.614099923244497
222,41.90489020266392,12.516197676203248,-13.0418441210166
223,41.9048897732787,12.51619973482289,-13.510769404025183
224,41.90488937178516,12.516201742786837,-13.999831867774052
225,41.90488894169081,12.516203728587485,-14.539813776141854
226,41.90488845858813,12.516205678028971,-15.115831401502168
227,41.90488792434733,12.51620757903688,-15.72603043856716
228,41.90488737845993,12.516209366107699,-16.39347484686102
229,41.90488681313231,12.51621121854141,-17.090474027405705
230,41.90488626717209,12.516213073595669,-17.83521524639424
231,41.90488566016866,12.516214934282116,-18.583183272998827
232,41.90488506018637,12.516216723991386,-19.34332885604609
233,41.9048844684183,12.516218459883467,-20.101630437684435
234,41.904883832703085,12.516220271249079,-20.878526259669957
235,41.90488321522745,12.516222016781489,-21.718911426656
236,41.90488253300621,12.516223764506911,-22.550278511329797
237,41.904881911467946,12.516225406008754,-23.37469668038537
238,41.904881204068836,12.516227061193945,-24.1991002181931
239,41.90488051111979,12.516228630329246,-25.057800632455642
240,41.904879840921105,12.516230093265452,-25.947298708499375
241,41.90487909647265,12.516231547412547,-26.86110751376937
242,41.90487837948998,12.516232854075684,-27.788861290678913
243,41.904877575568094,12.516234171842742,-28.76026400289595
244,41.90487676951623,12.516235434970273,-29.764323749150158
245,41.90487597251177,12.516236643407288,-30.78445693495026
246,41.90487513124164,12.516237828057161,-31.795909274175113
247,41.90487434197627,12.51623892303429,-32.79686597547597
248,41.90487354159927,12.516239972287725,-33.845892023053366
249,41.904872746135936,12.51624097789524,-34.949267074353806
250,41.90487195500872,12.516241955355566,-36.11167790487479
251,41.904871113424676,12.516242930802896,-37.27700907876216
252,41.90487031073714,12.516243878271762,-38.47821974322865
253,41.90486942926414,12.516244818496423,-39.71621481288495
254,41.90486850730817,12.516245731866146,-40.9653013727629
255,41.90486754954726,12.51624658455246,-42.21437008896666
256,41.90486652091495,12.516247491404195,-43.461600231316105
257,41.90486552817918,12.516248304312848,-44.7183658372644
258,41.90486450574299,12.516249051939488,-45.98923052610746
259,41.90486347693268,12.516249803245339,-47.27414929039602
260,41.90486246756199,12.51625051975513,-48.606931463233416
261,41.90486141214472,12.516251212939462,-49.97228140535945
262,41.904860349767155,12.516251851184862,-51.3648203953804
263,41.90485924877433,12.516252477563357,-52.776625031371196
264,41.9048581085311,12.516253094234312,-54.195962620215134
265,41.90485701397584,12.516253661325367,-55.62714615559668
266,41.904855852515624,12.51625422756982,-57.072958208241424
267,41.904854681855916,12.516254745274985,-58.49979735598489
268,41.90485354493301,12.516255245294433,-59.9187302948561
269,41.904852437802475,12.516255770347078,-61.36590674581613
270,41.904851330079396,12.516256197931861,-62.845550875166424
271,41.904850142601134,12.51625658986954,-64.32978460338524
272,41.9048489747158,12.516256939030473,-65.81243697180014
273,41.90484779879353,12.516257230641527,-67.30647887181928
274,41.904846640034386,12.516257474961566,-68.80571667134814
275,41.90484547720837,12.51625766342688,-70.31477965250427
276,41.904844310204204,12.51625781642206,-71.83392046393543
277,41.90484314450931,12.51625790494383,-73.36737393833204
278,41.904841940368335,12.51625794356167,-74.92202454986452
279,41.90484072589959,12.516257914749673,-76.4883539140503
280,41.90483949346659,12.516257846579665,-78.06183989268655
281,41.90483823842731,12.516257699343544,-79.62734093192542
282,41.90483700592527,12.516257541999678,-81.18286723422268
283,41.90483577707432,12.516257350247098,-82.73707608837262
284,41.904834527149475,12.516257130363938,-84.29390275500502
285,41.90483328964858,12.516256878397575,-85.82207417575947
286,41.90483201888043,12.516256588927702,-87.35156946695692
287,41.904830728363464,12.516256234095739,-88.89499987845826
288,41.90482943595834,12.516255851187612,-90.42175554248128
289,41.904828110995524,12.516255401554533,-91.92507195588963
290,41.90482681393689,12.516254882658577,-93.40633851342949
291,41.90482549415689,12.516254349387841,-94.87054637615788
292,41.90482421168595,12.516253806003474,-96.33380810663063
293,41.904822956958064,12.516253249028436,-97.79244827842251
294,41.90482169088866,12.51625259168409,-99.25487780391168
295,41.90482042302929,12.516251948318708,-100.71324156166534
296,41.904819170360064,12.51625117686811,-102.15150654852096
297,41.90481792221624,12.516250408494324,-103.60448475924385
298,41.90481664392819,12.516249540554398,-105.03921968434845
299,41.904815363519816,12.516248658706452,-106.44764553011008
300,41.90481408097931,12.516247749917019,-107.83468778426507
301,41.90481281094324,12.5162468277656,-109.22750270902974
302,41.904811560705205,12.516245848696155,-110.61288678910756
303,41.904810313674105,12.516244850564798,-112.00446928547676
304,41.90480907518102,12.516243769371737,-113.39454678754898
305,41.90480785960907,12.516242656028131,-114.78340511927965
306,41.90480661523934,12.51624145745355,-116.1497274509373
307,41.904805411031326,12.51624022056927,-117.4838855165218
308,41.90480417262802,12.516238940716747,-118.78012436994439
309,41.90480297017081,12.516237585839983,-120.0443695441026
310,41.904801769339585,12.516236239948789,-121.31102143264916
311,41.90480057811031,12.5162348421007,-122.55765054962914
312,41.90479940963575,12.516233387227446,-123.76869859152666
313,41.904798222171586,12.516231927404466,-124.96686611850407
314,41.90479703903412,12.51623039752139,-126.11065273650614
315,41.904795867560445,12.51622885811463,-127.2300569469577
316,41.90479469605377,12.516227262377999,-128.30778760434626
317,41.90479353253496,12.516225656128157,-129.35354174701556
318,41.90479237163397,12.516224020011643,-130.37656230795432
319,41.90479123106447,12.516222325180065,-131.36913702393906
320,41.90479009333345,12.516220645268318,-132.35209861426168
321,41.904788943136516,12.516218892848968,-133.31182409813687
322,41.90478782891719,12.51621709972965,-134.25022524993665
323,41.90478671129124,12.516215287824348,-135.16802233068435
324,41.90478561272821,12.516213430100422,-136.03940945078642
325,41.9047845115952,12.516211545065767,-136.8812002164281
326,41.90478343027473,12.51620962322551,-137.6671264356243
327,41.904782343931025,12.516207676372114,-138.40759733400887
328,41.90478126194853,12.516205722204399,-139.1022863864591
329,41.90478018324333,12.516203753174429,-139.75175006864436
330,41.90477912854119,12.516201724521299,-140.35716663246325
331,41.90477805153202,12.516199706897497,-140.93965398145167
332,41.904776969718974,12.516197639650523,-141.47453265502406
333,41.90477587693843,12.516195549783328,-141.9927106348544
334,41.90477481326557,12.51619345886664,-142.4755531281676
335,41.90477375010202,12.516191343010274,-142.9318469042929
336,41.904772676007866,12.516189233278345,-143.37654577985623
337,41.90477159745599,12.516187110737508,-143.79850093150844
338,41.90477052176396,12.51618496470354,-144.20731438498717
339,41.90476945689149,12.516182794418713,-144.61469715896754
340,41.90476838354397,12.516180629732487,-145.01714188779061
341,41.904767311857384,12.51617840212804,-145.41561124642175
342,41.904766245119276,12.516176145077848,-145.7909822952518
343,41.9047652075205,12.516173861602004,-146.14315536585895
344,41.90476417209499,12.51617156011704,-146.4618443315106
345,41.904763134892335,12.516169267421834,-146.75661672780345
346,41.90476209288692,12.516166947337195,-147.02352545312056
347,41.90476102508616,12.516164628210017,-147.297882234339
348,41.904759988335265,12.516162274509872,-147.54937189488922
349,41.90475891307058,12.516159864168001,-147.77996885816233
350,41.90475785627614,12.516157489111073,-147.9927796611095
351,41.90475677332733,12.516155062918951,-148.16925211263867
352,41.904755712805404,12.516152647447436,-148.3409542724548
353,41.9047546462326,12.516150233172532,-148.48598884607128
354,41.904753560035424,12.51614778975098,-148.6235600212289
355,41.90475248504486,12.51614534850939,-148.75903444239594
356,41.904751438053765,12.516142848930125,-148.90946766959726
357,41.90475033553913,12.516140306333133,-149.04671766315207
358,41.90474925036469,12.516137816451948,-149.20930081480626
359,41.90474818156803,12.51613535031879,-149.35613430686305
360,41.90474716628265,12.5161327829773,-149.51111605847544
361,41.90474611308011,12.516130250288503,-149.61410873015305
362,41.904745053096974,12.516127636227171,-149.7500108237123
363,41.904743977639534,12.516125042325637,-149.86344830167155
364,41.90474288567618,12.516122327144505,-149.93372301550897
365,41.90474178223484,12.516119698936594,-150.0010081966099
366,41.90474067918016,12.516117032250714,-150.05291178105412
367,41.90473959838044,12.516114337811846,-150.13110494950553
368,41.904738451763386,12.516111627111341,-150.15975641177124
369,41.9047372949448,12.516108881700246,-150.18977393815007
370,41.90473618815304,12.516106167341784,-150.23532458333412
371,41.904735026591524,12.516103398007587,-150.27393705843699
372,41.90473388287894,12.516100635632245,-150.2967599354637
373,41.90473269580103,12.516097887950805,-150.28768872689665
374,41.90473152600753,12.516095158343003,-150.2817744566984
375,41.90473035300347,12.516092398720312,-150.24080123343077
376,41.90472914727623,12.516089667165284,-150.19891630019598
377,41.90472791011811,12.516086917327295,-150.16324756397205
378,41.90472661137205,12.516084140057819,-150.15343661165522
379,41.904725348524636,12.516081348031605,-150.12864369832604
380,41.904724077984206,12.51607852917679,-150.0794862023279
381,41.9047228279915,12.516075691851878,-150.04277395695792
382,41.90472160885061,12.516072869207985,-150.02709065361302
383,41.9047203533448,12.516069905549452,-149.96151883840162
384,41.90471909347694,12.516067047285961,-149.9025258368028
385,41.90471783279419,12.516064230339294,-149.81844209970805
386,41.90471657871122,12.51606145091772,-149.7714642867761
387,41.90471534704104,12.516058653320039,-149.6971144504203
388,41.90471409240916,12.516055825665013,-149.60770761586826
389,41.90471283362251,12.516053058398187,-149.52069966618456
390,41.90471155748052,12.516050153710465,-149.43889483319774
391,41.90471032053732,12.516047274323654,-149.3799619709124
392,41.90470904722318,12.516044402429449,-149.27314957237718
393,41.90470781205009,12.516041555512663,-149.18452090572296
394,41.90470656490395,12.516038728919124,-149.07784719110992
395,41.90470529914689,12.516035865843007,-148.9542766709557
396,41.90470406446381,12.51603308807031,-148.85439135776542
397,41.90470277513396,12.516030264605044,-148.73993054226472
398,41.90470151553733,12.516027503193667,-148.64857935644628
399,41.904700229255624,12.516024751954504,-148.54313997377326
400,41.90469895085517,12.5160220001128,-148.44355833235176
401,41.90469769107015,12.516019246644593,-148.367674287709
402,41.90469641056519,12.516016483454719,-148.28759351355106
403,41.90469511215103,12.516013680129532,-148.22418077279627
404,41.90469386355138,12.516010972048782,-148.17047946964024
405,41.9046925490911,12.516008177273633,-148.10933350530544
406,41.90469126551414,12.516005445193079,-148.06974118551656
407,41.90468995891217,12.516002629018649,-148.0148497233386
408,41.90468865188613,12.51599986499374,-147.9797147533149
409,41.90468733366908,12.515997136119069,-147.93929586967892
410,41.9046860256437,12.515994379345772,-147.8987022878177
411,41.90468471604788,12.51599165300995,-147.85837984051423
412,41.90468345293863,12.515988889277232,-147.82086034326568
413,41.90468220589718,12.515986206205273,-147.78405108043347
414,41.90468090925254,12.515983538981887,-147.7386459520472
415,41.90467960774628,12.515980892160316,-147.71100280063428
416,41.90467831506967,12.515978346173924,-147.6877845682212
417,41.90467700871877,12.515975662398786,-147.65961362431997
418,41.904675719190685,12.515973006313123,-147.6411834868173
419,41.90467445376492,12.515970274608472,-147.6075323910512
420,41.90467316572556,12.515967602081258,-147.58382260931066
421,41.90467193170278,12.515964958014287,-147.55373681969297
422,41.90467069697785,12.515962322046454,-147.54756847751733
423,41.90466947460525,12.515959767708292,-147.5550038370975
424,41.904668226691555,12.515957168492923,-147.53324507749596
425,41.90466698627681,12.515954593693701,-147.49208649935355
426,41.904665755691724,12.515952004145484,-147.4364994645027
427,41.90466446658118,12.515949440838497,-147.3639824526057
428,41.90466322605932,12.515946882975898,-147.30774324961402
429,41.90466201108368,12.515944326760215,-147.2381191656423
430,41.90466076525105,12.515941814616827,-147.17992631294496
431,41.90465951770086,12.515939340316757,-147.12952523666274
432,41.904658273225195,12.51593683778094,-147.06371373692804
433,41.9046570830562,12.515934274947895,-147.00351345686886
434,41.904655906122365,12.515931676827128,-146.9206786205918
435,41.90465470142408,12.515929084543599,-146.8422081721388
436,41.90465349677787,12.51592653966354,-146.7818575652099
437,41.90465227322684,12.51592401993405,-146.72002947774885
438,41.9046510468603,12.51592152585094,-146.65434111029697
439,41.90464984200518,12.515919027630257,-146.57843159283357
440,41.904648590287756,12.515916516315018,-146.5283201131852
441,41.90464731151718,12.515914080377106,-146.49412341135817
442,41.90464606298496,12.515911663686087,-146.45196249684156
443,41.90464479043592,12.515909213534893,-146.41939416117538
444,41.9046435635808,12.515906804217575,-146.37172596844508
445,41.90464230143746,12.515904341256562,-146.35959021946078
446,41.9046410471131,12.515901897601994,-146.36825728620096
447,41.90463978878808,12.515899386292329,-146.35636884891724
448,41.90463848319016,12.515896878625306,-146.349822405888
449,41.90463723829157,12.515894362170538,-146.3137388932281
450,41.90463597059419,12.515891753602263,-146.3003235810936
451,41.904634679473375,12.515889261752111,-146.3023622160499
452,41.904633384858,12.515886775030646,-146.31110373808224
453,41.90463209743,12.515884242877537,-146.32847254308592
454,41.904630822584544,12.515881715547833,-146.3158893939572
455,41.904629520385825,12.515879168947926,-146.2869253774651
456,41.90462823697531,12.515876629620248,-146.2750147144979
457,41.90462692518159,12.515874126366175,-146.28023097884542
458,41.90462565760456,12.515871582004417,-146.282000168163
459,41.90462436234237,12.515869074584163,-146.27047534229442
460,41.90462307779887,12.515866581566522,-146.25261337749953
461,41.90462179142456,12.515864078346143,-146.23709163358222
462,41.9046204890797,12.515861495744309,-146.23053551761134
463,41.9046192017544,12.515858949734335,-146.2086667254642
464,41.904617895046336,12.515856388873951,-146.2006360471101
465,41.90461661514217,12.515853859101282,-146.2078594410844
466,41.90461535445776,12.515851357070302,-146.21808984766864
467,41.90461406316301,12.51584887512046,-146.2385718362008
468,41.90461276082676,12.51584635532712,-146.24348848574502
469,41.90461143437924,12.51584386439437,-146.252153326162
470,41.904610126169175,12.515841328628655,-146.2507632195119
471,41.90460881697109,12.515838733197477,-146.27026211126795
472,41.90460753718224,12.51583608818647,-146.3061052002334
473,41.90460628624292,12.515833416512995,-146.34335577375077
474,41.90460502930791,12.515830727025671,-146.39207537755945
475,41.90460380535877,12.515828083987447,-146.43204540597807
476,41.90460249688986,12.515825435659625,-146.4639589111579
477,41.904601182576286,12.51582283009623,-146.49388096516017
478,41.90459983015411,12.515820177900327,-146.54989471660488
479,41.904598529198076,12.515817616534816,-146.6074110414247
480,41.904597204324375,12.515814991052178,-146.68761905332917
481,41.90459593583176,12.515812391252725,-146.78749473991192
482,41.904594637352595,12.515809731667087,-146.93954813594357
483,41.904593376289995,12.515807097413582,-147.1087798960058
484,41.90459210311825,12.515804443167273,-147.3061932003142
485,41.904590818711476,12.515801766009272,-147.52917127097578
486,41.90458955252963,12.5157990435923,-147.7458096961239
487,41.90458830847278,12.515796260282102,-147.9688411195626
488,41.9045870302325,12.515793411818287,-148.20458390924188
489,41.90458577518854,12.51579062177156,-148.44914778423558
490,41.90458453436311,12.51578780518488,-148.69874807375558
491,41.90458329229803,12.5157849982809,-148.95971221665047
492,41.904582065610484,12.515782195881393,-149.2256812188394
493,41.904580847105834,12.515779386130754,-149.50136923583997
494,41.90457964087847,12.515776616842874,-149.77777472536746
495,41.904578441125196,12.515773771765815,-150.04435325987347
496,41.904577268174954,12.515770938864184,-150.31803691550266
497,41.90457609488278,12.515768043537786,-150.5957105995086
498,41.90457490976735,12.515765093938972,-150.8920329595467
499,41.9045737599246,12.515762149931444,-151.19399534665763
500,41.904572638914196,12.515759175671754,-151.50044841287652
501,41.9045715003862,12.515756210301436,-151.81383520379106
502,41.90457038858143,12.515753256805993,-152.11911393071907
503,41.90456928094542,12.515750233870433,-152.43260160366103
504,41.90456817146458,12.515747165877222,-152.74549901479563
505,41.90456706976192,12.515744120296565,-153.042515405027
506,41.904565964571646,12.515741048908808,-153.33759309503435
507,41.904564888438955,12.515737999471046,-153.6124661243923
508,41.904563792931725,12.515734957000962,-153.86738019767992
509,41.904562717261975,12.515731972251587,-154.08974595936323
510,41.9045616402726,12.515728911897057,-154.311415623839
511,41.90456056506391,12.515725821043768,-154.538484602833
512,41.90455949802772,12.515722712227305,-154.74340065155275
513,41.90455844429781,12.515719539748945,-154.93475630929441
514,41.90455739696776,12.51571639699431,-155.1087673812653
515,41.9045563463963,12.515713251384673,-155.25819430704922
516,41.90455527554415,12.515710168441148,-155.36889415858698
