anchor_idx,query_idx,num_matches,num_inliers
970,11360,32,14
970,11380,27,13
970,11400,12,7
970,11420,19,11
970,11440,21,11
970,11460,34,15
970,11480,15,9
980,11300,11,7
980,11320,2,0
980,11340,6,0
980,11360,2,0
980,11380,33,16
980,11400,20,10
980,11420,20,12
980,11440,59,24
980,11460,39,20
980,11480,29,16
990,11300,35,23
990,11320,24,17
990,11340,60,30
990,11360,11,7
990,11380,23,12
990,11400,52,22
990,11420,18,11
990,11440,126,71
990,11460,58,30
990,11480,45,14
1000,11300,15,9
1000,11320,4,0
1000,11340,19,12
1000,11360,31,15
1000,11380,1,0
1000,11400,26,12
1000,11420,3,0
1000,11440,79,23
1000,11460,73,25
1000,11480,41,18
1010,11300,31,15
1010,11320,28,15
1010,11340,45,17
1010,11360,27,16
1010,11380,29,13
1010,11400,67,23
1010,11420,63,24
1010,11440,184,43
1010,11460,16,10
1010,11480,21,12
1020,11300,30,13
1020,11320,66,24
1020,11340,53,24
1020,11360,23,13
1020,11380,50,23
1020,11400,76,25
1020,11420,28,15
1020,11440,61,23
1020,11460,44,15
1020,11480,22,13
1030,11300,77,17
1030,11320,50,22
1030,11340,66,28
1030,11360,19,11
1030,11380,89,25
1030,11400,62,19
1030,11420,111,25
1030,11440,52,19
1030,11460,58,19
1030,11480,75,23
1040,11300,32,12
1040,11320,44,17
1040,11340,46,16
1040,11360,30,12
1040,11380,90,22
1040,11400,81,21
1040,11420,128,26
1040,11440,47,19
1040,11460,64,17
1040,11480,43,13
1050,11300,36,12
1050,11320,95,22
1050,11340,71,14
1050,11360,77,17
1050,11380,82,24
1050,11400,82,30
1050,11420,92,26
1050,11440,79,17
1050,11460,68,14
1050,11480,41,14
1060,11300,19,11
1060,11320,73,21
1060,11340,60,17
1060,11360,35,13
1060,11380,40,17
1060,11400,78,26
1060,11420,89,26
1060,11440,108,31
1060,11460,41,14
1060,11480,10,7
1070,11300,71,22
1070,11320,72,20
1070,11340,40,15
1070,11360,27,13
1070,11380,41,20
1070,11400,110,29
1070,11420,41,23
1070,11440,54,21
1070,11460,24,12
1070,11480,4,0
1080,11300,76,20
1080,11320,61,16
1080,11340,40,16
1080,11360,23,11
1080,11380,71,21
1080,11400,84,24
1080,11420,58,19
1080,11440,81,24
1080,11460,79,14
1080,11480,20,12
1090,11300,58,20
1090,11320,29,18
1090,11340,25,12
1090,11360,35,16
1090,11380,43,16
1090,11400,45,20
1090,11420,66,21
1090,11440,111,27
1090,11460,14,8
1090,11480,19,11
1100,11300,34,15
1100,11320,40,22
1100,11340,45,18
1100,11360,27,11
1100,11380,67,18
1100,11400,117,30
1100,11420,80,23
1100,11440,123,26
1100,11460,41,18
1100,11480,34,11
1110,11300,46,14
1110,11320,25,15
1110,11340,24,11
1110,11360,29,13
1110,11380,52,19
1110,11400,99,27
1110,11420,105,25
1110,11440,73,23
1110,11460,23,15
1110,11480,19,10
1120,11300,42,18
1120,11320,12,7
1120,11340,38,11
1120,11360,59,18
1120,11380,57,20
1120,11400,122,33
1120,11420,84,24
1120,11440,97,26
1120,11460,33,15
1120,11480,19,10
1130,11300,18,10
1130,11320,45,17
1130,11340,75,28
1130,11360,87,24
1130,11380,42,16
1130,11400,82,27
1130,11420,69,23
1130,11440,45,16
1130,11460,53,21
1130,11480,37,15
1140,11300,14,8
1140,11320,27,14
1140,11340,43,17
1140,11360,129,36
1140,11380,25,11
1140,11400,17,10
1140,11420,48,19
1140,11440,71,24
1140,11460,17,10
1140,11480,29,13
1150,11300,18,10
1150,11320,20,10
1150,11340,58,17
1150,11360,52,20
1150,11380,40,15
1150,11400,44,18
1150,11420,69,20
1150,11440,61,23
1150,11460,53,17
1150,11480,20,10
1160,11300,16,10
1160,11320,8,7
1160,11340,63,18
1160,11360,86,24
1160,11380,44,16
1160,11400,26,12
1160,11420,50,16
1160,11440,89,18
1160,11460,41,14
1160,11480,32,13
1170,11300,24,11
1170,11320,5,0
1170,11340,32,12
1170,11360,94,31
1170,11380,63,20
1170,11400,50,18
1170,11420,60,22
1170,11440,98,29
1170,11460,38,23
1170,11480,18,11
1180,11300,25,12
1180,11320,29,15
1180,11340,40,13
1180,11360,8,7
1180,11380,51,18
1180,11400,19,10
1180,11420,6,0
1180,11440,43,23
1180,11460,21,14
1180,11480,44,16
1190,11300,43,13
1190,11320,36,16
1190,11340,48,16
1190,11360,14,8
1190,11380,134,41
1190,11400,35,13
1190,11420,8,7
1190,11440,12,7
1190,11460,13,7
1190,11480,3,0
1200,11300,44,13
1200,11320,6,0
1200,11340,42,13
1200,11360,5,0
1200,11380,96,22
1200,11400,78,20
1200,11420,7,0
1200,11440,8,7
1200,11460,50,24
1200,11480,8,7
1210,11300,67,16
1210,11320,9,7
1210,11340,38,13
1210,11360,3,0
1210,11380,48,13
1210,11400,91,31
1210,11420,102,29
1210,11440,79,20
1210,11460,52,21
1210,11480,57,22
1220,11300,46,13
1220,11320,43,14
1220,11340,76,23
1220,11360,34,12
1220,11380,78,22
1220,11400,149,32
1220,11420,108,36
1220,11440,43,14
1220,11460,64,21
1220,11480,38,15
1230,11300,31,11
1230,11320,33,12
1230,11340,89,24
1230,11360,30,11
1230,11380,184,43
1230,11400,173,42
1230,11420,109,26
1230,11440,35,13
1230,11460,53,19
1230,11480,23,11
1240,11300,20,12
1240,11320,39,17
1240,11340,50,16
1240,11360,125,32
1240,11380,124,47
1240,11400,185,50
1240,11420,180,35
1240,11440,113,38
1240,11460,174,39
1240,11480,48,16
1250,11300,50,14
1250,11320,21,13
1250,11340,43,15
1250,11360,67,22
1250,11380,153,46
1250,11400,87,27
1250,11420,114,36
1250,11440,120,34
1250,11460,160,38
1250,11480,17,10
1260,11300,22,10
1260,11320,84,20
1260,11340,176,39
1260,11360,159,41
1260,11380,157,49
1260,11400,143,49
1260,11420,124,23
1260,11440,177,37
1260,11460,159,43
1260,11480,28,13
1270,11300,38,13
1270,11320,83,26
1270,11340,131,29
1270,11360,245,64
1270,11380,219,94
1270,11400,208,75
1270,11420,50,20
1270,11440,207,48
1270,11460,94,25
1270,11480,14,8
1280,11300,46,24
1280,11320,105,24
1280,11340,139,37
1280,11360,253,65
1280,11380,260,107
1280,11400,242,62
1280,11420,108,27
1280,11440,207,47
1280,11460,111,33
1280,11480,34,17
1290,11300,10,7
1290,11320,94,26
1290,11340,150,40
1290,11360,212,44
1290,11380,255,80
1290,11400,195,42
1290,11420,99,30
1290,11440,181,38
1290,11460,122,38
1290,11480,48,17
1300,11300,32,15
1300,11320,71,19
1300,11340,76,17
1300,11360,185,36
1300,11380,226,100
1300,11400,116,34
1300,11420,105,31
1300,11440,104,33
1300,11460,27,15
1300,11480,30,13
1310,11300,12,7
1310,11320,101,23
1310,11340,85,24
1310,11360,100,28
1310,11380,126,27
1310,11400,155,40
1310,11420,47,22
1310,11440,109,51
1310,11460,7,0
1310,11480,86,25
1320,11300,43,15
1320,11320,49,18
1320,11340,75,25
1320,11360,62,20
1320,11380,64,20
1320,11400,17,12
1320,11420,0,0
1320,11440,54,31
1320,11460,16,9
1320,11480,145,33
1330,11300,53,19
1330,11320,52,16
1330,11340,80,32
1330,11360,50,15
1330,11380,67,17
1330,11400,14,8
1330,11420,4,0
1330,11440,2,0
1330,11460,13,7
1330,11480,81,23
1340,11300,21,11
1340,11320,34,15
1340,11340,82,20
1340,11360,64,16
1340,11380,41,13
1340,11400,22,11
1340,11420,29,15
1340,11440,2,0
1340,11460,14,8
1340,11480,112,39
1350,11300,8,7
1350,11320,21,11
1350,11340,58,20
1350,11360,23,12
1350,11380,51,13
1350,11400,37,14
1350,11420,25,13
1350,11440,6,0
1350,11460,42,15
1350,11480,5,0
1360,11300,140,22
1360,11320,55,19
1360,11340,29,13
1360,11360,53,17
1360,11380,78,17
1360,11400,59,18
1360,11420,42,16
1360,11440,26,12
1360,11460,20,14
1360,11480,2,0
1370,11300,18,12
1370,11320,12,7
1370,11340,43,21
1370,11360,55,17
1370,11380,75,18
1370,11400,59,18
1370,11420,53,15
1370,11440,45,15
1370,11460,33,13
1370,11480,5,0
1380,11300,21,11
1380,11320,9,7
1380,11340,33,17
1380,11360,37,21
1380,11380,101,31
1380,11400,34,18
1380,11420,10,7
1380,11440,21,11
1380,11460,13,7
1380,11480,73,34
1390,11300,34,14
1390,11320,59,20
1390,11340,113,27
1390,11360,143,34
1390,11380,115,34
1390,11400,25,13
1390,11420,35,17
1390,11440,78,20
1390,11460,61,24
1390,11480,37,20
1400,11300,165,42
1400,11320,48,23
1400,11340,106,32
1400,11360,133,26
1400,11380,180,56
1400,11400,90,17
1400,11420,119,26
1400,11440,62,27
1400,11460,87,36
1400,11480,4,0
1410,11300,178,42
1410,11320,121,33
1410,11340,137,29
1410,11360,14,8
1410,11380,180,44
1410,11400,107,24
1410,11420,78,28
1410,11440,143,48
1410,11460,20,14
1410,11480,17,11
1420,11300,67,18
1420,11320,26,13
1420,11340,52,19
1420,11360,87,18
1420,11380,104,28
1420,11400,7,0
1420,11420,9,7
1420,11440,13,7
1420,11460,36,15
1420,11480,4,0
1430,11300,60,16
1430,11320,39,13
1430,11340,87,22
1430,11360,147,31
1430,11380,66,20
1430,11400,24,12
1430,11420,22,11
1430,11440,48,20
1430,11460,33,15
1430,11480,19,11
1440,11300,74,19
1440,11320,27,13
1440,11340,56,21
1440,11360,121,26
1440,11380,61,17
1440,11400,139,38
1440,11420,139,28
1440,11440,118,26
1440,11460,73,23
1440,11480,58,23
1450,11300,100,24
1450,11320,66,23
1450,11340,46,17
1450,11360,136,37
1450,11380,79,19
1450,11400,81,21
1450,11420,162,36
1450,11440,187,41
1450,11460,86,28
1450,11480,114,37
1460,11300,49,18
1460,11320,54,19
1460,11340,79,23
1460,11360,122,24
1460,11380,138,33
1460,11400,22,11
1460,11420,130,34
1460,11440,115,29
1460,11460,69,23
1460,11480,103,26
1470,11300,112,34
1470,11320,83,22
1470,11340,106,24
1470,11360,97,25
1470,11380,177,32
1470,11400,73,19
1470,11420,80,32
1470,11440,117,31
1470,11460,103,24
1470,11480,141,38
1480,11300,60,21
1480,11320,41,14
1480,11340,113,25
1480,11360,126,26
1480,11380,106,23
1480,11400,38,18
1480,11420,39,12
1480,11440,145,31
1480,11460,67,17
1480,11480,122,32
1490,11300,91,25
1490,11320,105,28
1490,11340,134,26
1490,11360,152,31
1490,11380,149,39
1490,11400,68,18
1490,11420,105,29
1490,11440,107,33
1490,11460,127,39
1490,11480,116,30
1500,11300,79,21
1500,11320,109,25
1500,11340,171,28
1500,11360,147,30
1500,11380,158,32
1500,11400,66,19
1500,11420,73,27
1500,11440,134,29
1500,11460,84,25
1500,11480,143,34
1510,11300,40,18
1510,11320,68,21
1510,11340,131,25
1510,11360,110,29
1510,11380,83,26
1510,11400,52,18
1510,11420,139,41
1510,11440,73,18
1510,11460,97,34
1510,11480,118,31
1520,11300,58,21
1520,11320,38,20
1520,11340,125,28
1520,11360,94,24
1520,11380,102,31
1520,11400,38,16
1520,11420,129,35
1520,11440,116,30
1520,11460,145,38
1520,11480,109,29
1530,11300,69,20
1530,11320,54,27
1530,11340,63,22
1530,11360,81,27
1530,11380,97,33
1530,11400,73,26
1530,11420,46,20
1530,11440,76,26
1530,11460,93,28
1530,11480,62,20
1540,11300,81,32
1540,11320,77,27
1540,11340,79,18
1540,11360,76,21
1540,11380,93,28
1540,11400,92,30
1540,11420,97,40
1540,11440,121,21
1540,11460,121,32
1540,11480,106,27
1550,11300,44,19
1550,11320,64,24
1550,11340,82,24
1550,11360,61,22
1550,11380,94,31
1550,11400,67,27
1550,11420,185,107
1550,11440,118,26
1550,11460,76,27
1550,11480,201,45
1560,11300,105,26
1560,11320,14,8
1560,11340,93,24
1560,11360,90,34
1560,11380,44,17
1560,11400,85,36
1560,11420,128,74
1560,11440,105,23
1560,11460,130,48
1560,11480,120,33
1570,11300,79,22
1570,11320,45,18
1570,11340,66,25
1570,11360,62,17
1570,11380,89,28
1570,11400,67,26
1570,11420,142,80
1570,11440,90,22
1570,11460,108,46
1570,11480,29,14
1580,11300,60,38
1580,11320,25,16
1580,11340,57,22
1580,11360,20,11
1580,11380,43,15
1580,11400,25,18
1580,11420,27,15
1580,11440,49,20
1580,11460,44,27
1580,11480,2,0
1590,11300,67,39
1590,11320,35,21
1590,11340,40,21
1590,11360,47,23
1590,11380,46,29
1590,11400,75,33
1590,11420,45,28
1590,11440,51,22
1590,11460,85,38
1590,11480,11,7
1600,11300,57,24
1600,11320,81,41
1600,11340,74,34
1600,11360,56,24
1600,11380,70,33
1600,11400,88,37
1600,11420,80,38
1600,11440,26,15
1600,11460,53,29
1600,11480,102,42
1610,11300,45,27
1610,11320,49,25
1610,11340,39,18
1610,11360,40,22
1610,11380,28,17
1610,11400,32,16
1610,11420,77,50
1610,11440,60,34
1610,11460,117,57
1610,11480,141,46
1620,11300,76,28
1620,11320,52,27
1620,11340,38,25
1620,11360,27,15
1620,11380,21,16
1620,11400,35,20
1620,11420,68,36
1620,11440,30,20
1620,11460,60,38
1620,11480,131,55
1630,11300,52,25
1630,11320,28,16
1630,11340,34,22
1630,11360,37,20
1630,11380,10,7
1630,11400,25,13
1630,11420,50,34
1630,11440,32,17
1630,11460,53,28
1630,11480,168,69
1640,11300,112,26
1640,11320,54,28
1640,11340,70,34
1640,11360,31,19
1640,11380,36,18
1640,11400,78,29
1640,11420,135,76
1640,11440,19,14
1640,11460,90,34
1640,11480,144,70
1650,11300,64,22
1650,11320,64,20
1650,11340,29,15
1650,11360,62,40
1650,11380,66,20
1650,11400,120,46
1650,11420,132,60
1650,11440,66,27
1650,11460,42,18
1650,11480,80,31
1660,11300,106,31
1660,11320,63,23
1660,11340,61,30
1660,11360,21,17
1660,11380,72,40
1660,11400,95,40
1660,11420,130,82
1660,11440,176,71
1660,11460,152,50
1660,11480,136,52
1670,11300,152,40
1670,11320,29,16
1670,11340,57,28
1670,11360,51,19
1670,11380,72,41
1670,11400,137,54
1670,11420,138,90
1670,11440,180,105
1670,11460,48,21
1670,11480,33,21
1680,11300,64,24
1680,11320,8,7
1680,11340,54,23
1680,11360,53,27
1680,11380,56,38
1680,11400,85,36
1680,11420,85,46
1680,11440,43,20
1680,11460,24,15
1680,11480,22,14
1690,11300,40,18
1690,11320,12,7
1690,11340,60,31
1690,11360,31,16
1690,11380,58,39
1690,11400,70,35
1690,11420,90,49
1690,11440,176,61
1690,11460,79,26
1690,11480,9,7
1700,11300,62,29
1700,11320,1,0
1700,11340,15,10
1700,11360,7,0
1700,11380,50,34
1700,11400,68,30
1700,11420,52,25
1700,11440,68,31
1700,11460,13,7
1700,11480,20,14
1710,11300,85,27
1710,11320,14,8
1710,11340,50,26
1710,11360,27,15
1710,11380,45,32
1710,11400,46,23
1710,11420,54,27
1710,11440,81,23
1710,11460,19,12
1710,11480,16,11
1720,11300,61,32
1720,11320,6,0
1720,11340,108,57
1720,11360,25,15
1720,11380,37,21
1720,11400,52,26
1720,11420,74,37
1720,11440,52,23
1720,11460,54,25
1720,11480,6,0
1730,11300,31,16
1730,11320,6,0
1730,11340,77,35
1730,11360,14,8
1730,11380,51,26
1730,11400,60,28
1730,11420,70,39
1730,11440,120,37
1730,11460,68,31
1730,11480,9,7
1740,11300,24,16
1740,11320,3,0
1740,11340,75,35
1740,11360,20,14
1740,11380,65,37
1740,11400,63,26
1740,11420,63,21
1740,11440,46,21
1740,11460,13,7
1740,11480,24,15
1750,11300,12,7
1750,11320,6,0
1750,11340,56,26
1750,11360,19,11
1750,11380,42,19
1750,11400,80,40
1750,11420,102,24
1750,11440,29,15
1750,11460,19,14
1750,11480,103,46
1760,11300,44,19
1760,11320,4,0
1760,11340,38,18
1760,11360,61,21
1760,11380,25,15
1760,11400,63,20
1760,11420,55,20
1760,11440,85,26
1760,11460,15,10
1760,11480,43,23
1770,11300,33,19
1770,11320,7,0
1770,11340,30,14
1770,11360,10,7
1770,11380,35,23
1770,11400,75,22
1770,11420,52,20
1770,11440,61,16
1770,11460,51,19
1770,11480,6,0
1780,11300,22,13
1780,11320,41,19
1780,11340,52,18
1780,11360,53,19
1780,11380,12,7
1780,11400,100,24
1780,11420,62,15
1780,11440,133,30
1780,11460,33,14
1780,11480,30,14
1790,11300,27,15
1790,11320,26,16
1790,11340,31,13
1790,11360,73,21
1790,11380,2,0
1790,11400,93,29
1790,11420,22,12
1790,11440,31,18
1790,11460,12,7
1790,11480,10,7
1800,11300,45,18
1800,11320,63,22
1800,11340,59,20
1800,11360,105,30
1800,11380,4,0
1800,11400,68,23
1800,11420,59,17
1800,11440,85,19
1800,11460,41,17
1800,11480,11,7
1810,11300,32,14
1810,11320,16,11
1810,11340,48,15
1810,11360,38,16
1810,11380,8,7
1810,11400,36,14
1810,11420,68,17
1810,11440,33,19
1810,11460,60,26
1810,11480,11,7
1820,11300,76,18
1820,11320,36,13
1820,11340,88,21
1820,11360,57,18
1820,11380,59,22
1820,11400,93,52
1820,11420,66,28
1820,11440,58,34
1820,11460,110,54
1820,11480,128,35
1830,11300,53,18
1830,11320,10,7
1830,11340,41,16
1830,11360,35,14
1830,11380,142,43
1830,11400,102,42
1830,11420,88,35
1830,11440,37,17
1830,11460,114,39
1830,11480,25,12
1840,11300,85,21
1840,11320,29,14
1840,11340,69,17
1840,11360,64,16
1840,11380,120,30
1840,11400,118,50
1840,11420,91,28
1840,11440,97,23
1840,11460,103,23
1840,11480,56,18
1850,11300,50,17
1850,11320,9,7
1850,11340,33,14
1850,11360,51,16
1850,11380,120,39
1850,11400,135,63
1850,11420,134,42
1850,11440,77,27
1850,11460,111,34
1850,11480,28,15
1860,11300,33,12
1860,11320,17,10
1860,11340,43,14
1860,11360,71,16
1860,11380,74,20
1860,11400,134,52
1860,11420,119,32
1860,11440,66,19
1860,11460,59,17
1860,11480,23,11
1870,11300,38,15
1870,11320,26,12
1870,11340,58,19
1870,11360,79,20
1870,11380,83,22
1870,11400,117,40
1870,11420,54,23
1870,11440,34,17
1870,11460,76,26
1870,11480,24,12
1880,11300,37,12
1880,11320,26,12
1880,11340,46,18
1880,11360,47,17
1880,11380,57,14
1880,11400,72,21
1880,11420,33,13
1880,11440,60,20
1880,11460,26,13
1880,11480,35,16
1890,11300,25,12
1890,11320,32,14
1890,11340,72,24
1890,11360,114,28
1890,11380,116,37
1890,11400,60,25
1890,11420,25,12
1890,11440,41,15
1890,11460,22,11
1890,11480,20,10
1900,11300,24,11
1900,11320,18,11
1900,11340,41,15
1900,11360,83,21
1900,11380,32,13
1900,11400,18,11
1900,11420,27,12
1900,11440,10,7
1900,11460,15,9
1900,11480,35,15
1910,11300,25,12
1910,11320,8,7
1910,11340,11,7
1910,11360,46,19
1910,11380,54,14
1910,11400,19,11
1910,11420,19,13
1910,11440,21,12
1910,11460,13,7
1910,11480,18,10
1920,11300,8,7
1920,11320,12,7
1920,11340,1,0
1920,11360,47,20
1920,11380,32,14
1920,11400,8,7
1920,11420,7,0
1920,11440,1,0
1920,11460,4,0
1920,11480,5,0
1930,11300,0,0
1930,11320,2,0
1930,11340,1,0
1930,11360,26,17
1930,11380,35,15
1930,11400,3,0
1930,11420,0,0
1930,11440,0,0
1930,11460,5,0
1930,11480,7,0
1940,11300,0,0
1940,11320,0,0
1940,11340,0,0
1940,11360,32,19
1940,11380,3,0
1940,11400,0,0
1940,11420,2,0
1940,11440,1,0
1940,11460,10,7
1940,11480,20,11
1950,11300,1,0
1950,11320,16,11
1950,11340,15,11
1950,11360,37,19
1950,11380,8,7
1950,11400,3,0
1950,11420,18,10
1950,11440,10,7
1950,11460,20,11
1950,11480,2,0
1960,11300,0,0
1960,11320,0,0
1960,11340,24,16
1960,11360,7,0
1960,11380,29,14
1960,11400,0,0
1960,11420,9,7
1960,11440,20,11
1960,11460,17,11
1960,11480,0,0
1970,11300,3,0
1970,11320,16,11
1970,11340,23,12
1970,11360,31,16
1970,11380,51,16
1970,11400,4,0
1970,11420,2,0
1970,11440,12,7
1970,11460,15,11
1970,11480,3,0
1980,11300,73,39
1980,11320,14,8
1980,11340,6,0
1980,11360,16,10
1980,11380,14,8
1980,11400,9,7
1980,11420,8,7
1980,11440,18,12
1980,11460,6,0
1980,11480,1,0
1990,11300,81,45
1990,11320,0,0
1990,11340,6,0
1990,11360,10,7
1990,11380,33,13
1990,11400,5,0
1990,11420,12,7
1990,11440,15,10
1990,11460,49,21
1990,11480,13,7
2000,11300,89,54
2000,11320,1,0
2000,11340,7,0
2000,11360,14,8
2000,11380,11,7
2000,11400,1,0
2000,11420,37,14
2000,11440,37,19
2000,11460,27,15
2000,11480,10,7
2010,11300,9,7
2010,11320,14,8
2010,11340,14,8
2010,11360,4,0
2010,11380,11,7
2010,11400,55,21
2010,11420,49,22
2010,11440,20,13
2010,11460,24,15
2010,11480,9,7
2020,11300,28,12
2020,11320,13,7
2020,11340,9,7
2020,11360,1,0
2020,11380,7,0
2020,11400,50,18
2020,11420,48,31
2020,11440,34,20
2020,11460,78,26
2020,11480,59,29
2030,11300,23,12
2030,11320,32,16
2030,11340,2,0
2030,11360,1,0
2030,11380,8,7
2030,11400,6,0
2030,11420,9,7
2030,11440,10,7
2030,11460,2,0
2030,11480,25,17
2040,11300,6,0
2040,11320,6,0
2040,11340,5,0
2040,11360,0,0
