anchor_idx,query_idx,num_matches,num_inliers,anchor_range
40800,4350,280,220,"(39300, 42434)"
40600,4350,208,198,"(39300, 42434)"
40750,4350,215,189,"(39300, 42434)"
40650,4350,188,170,"(39300, 42434)"
41050,4400,815,672,"(39300, 42434)"
41100,4400,670,528,"(39300, 42434)"
41000,4400,584,435,"(39300, 42434)"
40950,4400,485,389,"(39300, 42434)"
40900,4400,372,278,"(39300, 42434)"
40850,4400,249,203,"(39300, 42434)"
40800,4400,226,187,"(39300, 42434)"
41150,4400,250,187,"(39300, 42434)"
41200,4400,214,179,"(39300, 42434)"
40150,4400,183,147,"(39300, 42434)"
41100,4450,768,572,"(39300, 42434)"
41050,4450,572,382,"(39300, 42434)"
41150,4450,442,353,"(39300, 42434)"
41200,4450,369,311,"(39300, 42434)"
41000,4450,431,301,"(39300, 42434)"
41250,4450,317,253,"(39300, 42434)"
41300,4450,269,221,"(39300, 42434)"
41350,4450,264,220,"(39300, 42434)"
41450,4450,205,184,"(39300, 42434)"
41400,4450,198,183,"(39300, 42434)"
41200,4500,701,700,"(39300, 42434)"
41150,4500,717,578,"(39300, 42434)"
41250,4500,615,563,"(39300, 42434)"
41100,4500,785,525,"(39300, 42434)"
41300,4500,518,465,"(39300, 42434)"
41400,4500,383,320,"(39300, 42434)"
41350,4500,386,308,"(39300, 42434)"
41450,4500,353,303,"(39300, 42434)"
41050,4500,420,301,"(39300, 42434)"
41500,4500,339,290,"(39300, 42434)"
41250,4550,889,770,"(39300, 42434)"
41200,4550,916,733,"(39300, 42434)"
41300,4550,806,694,"(39300, 42434)"
41350,4550,684,611,"(39300, 42434)"
41150,4550,781,599,"(39300, 42434)"
41400,4550,596,544,"(39300, 42434)"
41450,4550,539,480,"(39300, 42434)"
41500,4550,502,461,"(39300, 42434)"
41100,4550,574,410,"(39300, 42434)"
41550,4550,423,387,"(39300, 42434)"
41250,4600,1062,939,"(39300, 42434)"
41300,4600,981,803,"(39300, 42434)"
41200,4600,937,700,"(39300, 42434)"
41350,4600,835,684,"(39300, 42434)"
41150,4600,693,581,"(39300, 42434)"
41400,4600,685,553,"(39300, 42434)"
41450,4600,594,468,"(39300, 42434)"
41500,4600,540,449,"(39300, 42434)"
41550,4600,461,434,"(39300, 42434)"
41600,4600,457,411,"(39300, 42434)"
41250,4650,1067,903,"(39300, 42434)"
41300,4650,1132,868,"(39300, 42434)"
41350,4650,962,783,"(39300, 42434)"
41400,4650,749,585,"(39300, 42434)"
41200,4650,710,584,"(39300, 42434)"
41450,4650,667,549,"(39300, 42434)"
41500,4650,577,548,"(39300, 42434)"
41550,4650,529,434,"(39300, 42434)"
41600,4650,512,434,"(39300, 42434)"
41150,4650,526,415,"(39300, 42434)"
41350,4700,1250,1199,"(39300, 42434)"
41300,4700,1180,1064,"(39300, 42434)"
41400,4700,964,839,"(39300, 42434)"
41450,4700,806,763,"(39300, 42434)"
41250,4700,845,695,"(39300, 42434)"
41500,4700,694,588,"(39300, 42434)"
41600,4700,583,528,"(39300, 42434)"
41200,4700,595,498,"(39300, 42434)"
41550,4700,603,481,"(39300, 42434)"
41650,4700,443,378,"(39300, 42434)"
41350,4750,1397,1240,"(39300, 42434)"
41400,4750,1274,1065,"(39300, 42434)"
41450,4750,980,899,"(39300, 42434)"
41300,4750,1013,815,"(39300, 42434)"
41500,4750,829,714,"(39300, 42434)"
41250,4750,748,637,"(39300, 42434)"
41550,4750,679,602,"(39300, 42434)"
41600,4750,629,552,"(39300, 42434)"
41200,4750,563,455,"(39300, 42434)"
41650,4750,486,449,"(39300, 42434)"
41400,4800,1464,1322,"(39300, 42434)"
41450,4800,1310,1264,"(39300, 42434)"
41350,4800,1143,1059,"(39300, 42434)"
41500,4800,1033,824,"(39300, 42434)"
41550,4800,811,748,"(39300, 42434)"
41300,4800,820,712,"(39300, 42434)"
41600,4800,744,618,"(39300, 42434)"
41250,4800,661,548,"(39300, 42434)"
41650,4800,534,478,"(39300, 42434)"
41200,4800,498,399,"(39300, 42434)"
41450,4850,1608,1456,"(39300, 42434)"
41500,4850,1236,1216,"(39300, 42434)"
41400,4850,1178,1096,"(39300, 42434)"
41550,4850,960,837,"(39300, 42434)"
41600,4850,821,744,"(39300, 42434)"
41350,4850,923,735,"(39300, 42434)"
41300,4850,708,555,"(39300, 42434)"
41650,4850,606,535,"(39300, 42434)"
41250,4850,562,484,"(39300, 42434)"
41200,4850,435,331,"(39300, 42434)"
41500,4900,1574,1438,"(39300, 42434)"
41450,4900,1177,1127,"(39300, 42434)"
41550,4900,1153,1099,"(39300, 42434)"
41400,4900,903,832,"(39300, 42434)"
41600,4900,924,744,"(39300, 42434)"
41350,4900,704,659,"(39300, 42434)"
41650,4900,702,648,"(39300, 42434)"
41300,4900,562,497,"(39300, 42434)"
41700,4900,442,398,"(39300, 42434)"
41250,4900,429,319,"(39300, 42434)"
41550,4950,1587,1520,"(39300, 42434)"
41500,4950,1213,1152,"(39300, 42434)"
41600,4950,1081,1035,"(39300, 42434)"
41450,4950,912,815,"(39300, 42434)"
41650,4950,830,723,"(39300, 42434)"
41400,4950,753,649,"(39300, 42434)"
41350,4950,584,488,"(39300, 42434)"
41300,4950,497,409,"(39300, 42434)"
41700,4950,473,386,"(39300, 42434)"
41250,4950,419,351,"(39300, 42434)"
41600,5000,1484,1417,"(39300, 42434)"
41550,5000,1342,1250,"(39300, 42434)"
41650,5000,1058,1008,"(39300, 42434)"
41500,5000,952,792,"(39300, 42434)"
41450,5000,767,657,"(39300, 42434)"
41700,5000,616,573,"(39300, 42434)"
41400,5000,621,560,"(39300, 42434)"
41350,5000,527,487,"(39300, 42434)"
41300,5000,477,386,"(39300, 42434)"
41250,5000,354,295,"(39300, 42434)"
41650,5050,1493,1316,"(39300, 42434)"
41600,5050,1378,1297,"(39300, 42434)"
41550,5050,944,862,"(39300, 42434)"
41500,5050,754,691,"(39300, 42434)"
41700,5050,760,683,"(39300, 42434)"
41450,5050,651,591,"(39300, 42434)"
41400,5050,510,404,"(39300, 42434)"
41350,5050,446,352,"(39300, 42434)"
41300,5050,342,285,"(39300, 42434)"
41250,5050,251,206,"(39300, 42434)"
41650,5100,1337,1292,"(39300, 42434)"
41700,5100,1306,1198,"(39300, 42434)"
41600,5100,1040,934,"(39300, 42434)"
41550,5100,778,652,"(39300, 42434)"
41750,5100,522,492,"(39300, 42434)"
41500,5100,533,442,"(39300, 42434)"
41450,5100,456,377,"(39300, 42434)"
41350,5100,333,280,"(39300, 42434)"
41400,5100,373,278,"(39300, 42434)"
41300,5100,292,221,"(39300, 42434)"
41700,5150,1366,1112,"(39300, 42434)"
41750,5150,1090,992,"(39300, 42434)"
41650,5150,695,634,"(39300, 42434)"
41600,5150,571,479,"(39300, 42434)"
41800,5150,502,426,"(39300, 42434)"
41550,5150,390,336,"(39300, 42434)"
41850,5150,351,316,"(39300, 42434)"
42150,5150,310,288,"(39300, 42434)"
42100,5150,288,272,"(39300, 42434)"
42250,5150,317,261,"(39300, 42434)"
41750,5200,1434,1311,"(39300, 42434)"
41800,5200,1183,1045,"(39300, 42434)"
41850,5200,867,842,"(39300, 42434)"
41950,5200,666,599,"(39300, 42434)"
41900,5200,651,559,"(39300, 42434)"
42100,5200,639,556,"(39300, 42434)"
42050,5200,638,536,"(39300, 42434)"
42000,5200,644,520,"(39300, 42434)"
41700,5200,561,485,"(39300, 42434)"
42150,5200,511,364,"(39300, 42434)"
41800,5250,1613,1570,"(39300, 42434)"
41850,5250,1296,1160,"(39300, 42434)"
41750,5250,930,824,"(39300, 42434)"
41900,5250,890,824,"(39300, 42434)"
41950,5250,831,716,"(39300, 42434)"
42000,5250,816,702,"(39300, 42434)"
42050,5250,800,699,"(39300, 42434)"
42100,5250,671,604,"(39300, 42434)"
42150,5250,545,397,"(39300, 42434)"
42200,5250,475,354,"(39300, 42434)"
41850,5300,1629,1369,"(39300, 42434)"
41900,5300,1258,1240,"(39300, 42434)"
41800,5300,1239,1062,"(39300, 42434)"
41950,5300,1101,970,"(39300, 42434)"
42000,5300,979,885,"(39300, 42434)"
42050,5300,878,735,"(39300, 42434)"
41750,5300,755,672,"(39300, 42434)"
42100,5300,769,661,"(39300, 42434)"
42150,5300,596,455,"(39300, 42434)"
42200,5300,461,392,"(39300, 42434)"
