anchor_idx,query_idx,num_matches,num_inliers,anchor_range
28850,14750,798,628,"(27000, 30200)"
28900,14750,766,617,"(27000, 30200)"
28700,14750,761,589,"(27000, 30200)"
28850,14800,705,637,"(27000, 30200)"
28750,14800,673,538,"(27000, 30200)"
28900,14800,663,532,"(27000, 30200)"
28900,14850,804,667,"(27000, 30200)"
28850,14850,776,627,"(27000, 30200)"
28800,14850,698,582,"(27000, 30200)"
29000,14900,659,624,"(27000, 30200)"
28950,14900,595,531,"(27000, 30200)"
28900,14900,497,433,"(27000, 30200)"
29000,14950,749,677,"(27000, 30200)"
28950,14950,519,448,"(27000, 30200)"
28900,14950,341,292,"(27000, 30200)"
600,20000,1089,913,"(0, 2000)"
650,20000,943,820,"(0, 2000)"
700,20000,769,738,"(0, 2000)"
600,20050,1499,1232,"(0, 2000)"
650,20050,1144,1107,"(0, 2000)"
700,20050,886,874,"(0, 2000)"
650,20100,1693,1410,"(0, 2000)"
700,20100,1246,1083,"(0, 2000)"
600,20100,1211,1059,"(0, 2000)"
700,20150,1659,1502,"(0, 2000)"
750,20150,1291,1163,"(0, 2000)"
650,20150,1300,1071,"(0, 2000)"
750,20200,1652,1420,"(0, 2000)"
800,20200,1355,1145,"(0, 2000)"
700,20200,1230,1008,"(0, 2000)"
800,20250,1412,1235,"(0, 2000)"
750,20250,1250,1065,"(0, 2000)"
850,20250,1167,999,"(0, 2000)"
850,20300,1439,1309,"(0, 2000)"
800,20300,1228,1163,"(0, 2000)"
900,20300,1302,1141,"(0, 2000)"
950,20350,1577,1571,"(0, 2000)"
900,20350,1460,1239,"(0, 2000)"
1000,20350,1125,1101,"(0, 2000)"
950,20400,1536,1375,"(0, 2000)"
1000,20400,1479,1366,"(0, 2000)"
900,20400,1195,1152,"(0, 2000)"
1050,20450,1420,1375,"(0, 2000)"
1000,20450,1354,1305,"(0, 2000)"
1100,20450,1187,1099,"(0, 2000)"
1100,20500,1565,1415,"(0, 2000)"
1050,20500,1144,1116,"(0, 2000)"
1000,20500,1065,1054,"(0, 2000)"
1150,20550,1660,1384,"(0, 2000)"
1100,20550,1286,1166,"(0, 2000)"
1200,20550,1195,1141,"(0, 2000)"
1200,20600,1725,1635,"(0, 2000)"
1250,20600,1271,1206,"(0, 2000)"
1150,20600,1191,1071,"(0, 2000)"
1250,20650,1707,1480,"(0, 2000)"
1200,20650,1387,1362,"(0, 2000)"
1300,20650,1250,1095,"(0, 2000)"
1300,20700,1603,1575,"(0, 2000)"
1250,20700,1325,1219,"(0, 2000)"
1350,20700,1118,925,"(0, 2000)"
1350,20750,1684,1659,"(0, 2000)"
1300,20750,1267,1164,"(0, 2000)"
1400,20750,1200,963,"(0, 2000)"
1400,20800,1364,1303,"(0, 2000)"
1350,20800,1038,981,"(0, 2000)"
1450,20800,868,783,"(0, 2000)"
1450,20850,1641,1548,"(0, 2000)"
1400,20850,1045,1027,"(0, 2000)"
1500,20850,1184,1000,"(0, 2000)"
1500,20900,1836,1490,"(0, 2000)"
1550,20900,1104,1033,"(0, 2000)"
1450,20900,1112,1010,"(0, 2000)"
1550,20950,1774,1672,"(0, 2000)"
1500,20950,1037,979,"(0, 2000)"
1600,20950,912,891,"(0, 2000)"
1600,21000,1691,1496,"(0, 2000)"
1650,21000,1203,1043,"(0, 2000)"
1700,21000,998,934,"(0, 2000)"
1650,21050,1711,1562,"(0, 2000)"
1600,21050,1107,1083,"(0, 2000)"
1700,21050,1258,1045,"(0, 2000)"
1650,21100,1188,1113,"(0, 2000)"
1750,21100,1083,1032,"(0, 2000)"
1700,21100,1135,1026,"(0, 2000)"
1750,21150,1680,1510,"(0, 2000)"
1800,21150,1140,1060,"(0, 2000)"
1850,21150,918,820,"(0, 2000)"
1800,21200,1770,1592,"(0, 2000)"
1850,21200,1257,1253,"(0, 2000)"
1750,21200,1260,1205,"(0, 2000)"
1850,21250,1548,1510,"(0, 2000)"
1800,21250,1131,1104,"(0, 2000)"
1750,21250,903,791,"(0, 2000)"
9000,21400,1429,1369,"(8000, 10000)"
9050,21400,1438,1214,"(8000, 10000)"
9100,21400,1213,1021,"(8000, 10000)"
9000,21450,1577,1535,"(8000, 10000)"
9050,21450,1584,1369,"(8000, 10000)"
9100,21450,1335,1215,"(8000, 10000)"
8900,21500,1453,1421,"(8000, 10000)"
9000,21500,1534,1385,"(8000, 10000)"
8950,21500,1369,1263,"(8000, 10000)"
8900,21550,1557,1425,"(8000, 10000)"
8950,21550,1329,1267,"(8000, 10000)"
8850,21550,1357,1261,"(8000, 10000)"
8850,21600,1267,1243,"(8000, 10000)"
8900,21600,1261,1229,"(8000, 10000)"
8800,21600,1169,1004,"(8000, 10000)"
8800,21650,1273,1252,"(8000, 10000)"
8850,21650,1189,1026,"(8000, 10000)"
8900,21650,1030,913,"(8000, 10000)"
8800,21700,1057,954,"(8000, 10000)"
8750,21700,1069,946,"(8000, 10000)"
8700,21700,969,887,"(8000, 10000)"
8700,21750,1067,1044,"(8000, 10000)"
8650,21750,1002,943,"(8000, 10000)"
8750,21750,1076,927,"(8000, 10000)"
9500,21800,1327,896,"(8000, 10000)"
8500,21800,921,881,"(8000, 10000)"
8400,21800,1092,869,"(8000, 10000)"
8400,21850,1072,962,"(8000, 10000)"
8600,21850,1038,936,"(8000, 10000)"
8650,21850,917,901,"(8000, 10000)"
8400,21900,1099,1038,"(8000, 10000)"
8350,21900,1079,921,"(8000, 10000)"
8300,21900,960,864,"(8000, 10000)"
8350,21950,1171,1049,"(8000, 10000)"
8250,21950,1163,1025,"(8000, 10000)"
8400,21950,1081,1003,"(8000, 10000)"
8300,22000,1279,1206,"(8000, 10000)"
8200,22000,1158,1126,"(8000, 10000)"
8250,22000,1327,1117,"(8000, 10000)"
8250,22050,1325,1189,"(8000, 10000)"
8200,22050,1215,1058,"(8000, 10000)"
8300,22050,1162,968,"(8000, 10000)"
8250,22100,1591,1517,"(8000, 10000)"
8200,22100,1605,1501,"(8000, 10000)"
9950,22100,1509,1447,"(8000, 10000)"
9950,22150,1737,1582,"(8000, 10000)"
8200,22150,1677,1575,"(8000, 10000)"
9900,22150,1621,1422,"(8000, 10000)"
9900,22200,1834,1585,"(8000, 10000)"
9950,22200,1602,1541,"(8000, 10000)"
8100,22200,1591,1463,"(8000, 10000)"
9850,22250,1840,1564,"(8000, 10000)"
9900,22250,1543,1440,"(8000, 10000)"
9800,22250,1446,1410,"(8000, 10000)"
9800,22300,1612,1603,"(8000, 10000)"
9850,22300,1606,1577,"(8000, 10000)"
8000,22300,1576,1348,"(8000, 10000)"
9750,22350,1356,1292,"(8000, 10000)"
9800,22350,1400,1277,"(8000, 10000)"
8000,22350,1257,1102,"(8000, 10000)"
9750,22400,1356,1208,"(8000, 10000)"
9700,22400,1360,1154,"(8000, 10000)"
9650,22400,1212,1125,"(8000, 10000)"
9650,22450,1445,1418,"(8000, 10000)"
9700,22450,1292,1136,"(8000, 10000)"
9600,22450,1214,1082,"(8000, 10000)"
9650,22500,1340,1301,"(8000, 10000)"
9600,22500,1458,1295,"(8000, 10000)"
9500,22500,1186,1134,"(8000, 10000)"
9500,22550,1527,1446,"(8000, 10000)"
9550,22550,1531,1437,"(8000, 10000)"
9600,22550,1482,1393,"(8000, 10000)"
9550,22600,1363,1301,"(8000, 10000)"
9500,22600,1455,1231,"(8000, 10000)"
9400,22600,1412,1207,"(8000, 10000)"
9500,22650,1409,1364,"(8000, 10000)"
9400,22650,1402,1217,"(8000, 10000)"
9450,22650,1373,1201,"(8000, 10000)"
9400,22700,1442,1283,"(8000, 10000)"
9450,22700,1258,1243,"(8000, 10000)"
9350,22700,1370,1223,"(8000, 10000)"
9350,22750,1260,1219,"(8000, 10000)"
9400,22750,1185,1159,"(8000, 10000)"
9450,22750,1144,963,"(8000, 10000)"
9350,22800,1279,1193,"(8000, 10000)"
9300,22800,1203,1144,"(8000, 10000)"
9400,22800,1192,1113,"(8000, 10000)"
9300,22850,1268,1085,"(8000, 10000)"
9350,22850,1223,1047,"(8000, 10000)"
9250,22850,1165,1025,"(8000, 10000)"
9200,22900,1236,1105,"(8000, 10000)"
9250,22900,1174,1015,"(8000, 10000)"
9300,22900,1132,929,"(8000, 10000)"
9200,22950,1322,1276,"(8000, 10000)"
9150,22950,1352,1253,"(8000, 10000)"
