anchor_idx,query_idx,num_matches,num_inliers,anchor_range
4920,1760,805,704,"(4100, 5000)"
4870,1760,685,656,"(4100, 5000)"
4930,1760,631,565,"(4100, 5000)"
4940,1760,534,483,"(4100, 5000)"
4950,1760,478,448,"(4100, 5000)"
4970,1760,448,414,"(4100, 5000)"
4910,1780,1525,1495,"(4100, 5000)"
4920,1780,1512,1442,"(4100, 5000)"
4930,1780,1065,933,"(4100, 5000)"
4900,1780,1043,902,"(4100, 5000)"
4940,1780,850,740,"(4100, 5000)"
4890,1780,796,678,"(4100, 5000)"
4950,1780,736,632,"(4100, 5000)"
4960,1780,680,627,"(4100, 5000)"
4100,1780,596,542,"(4100, 5000)"
4970,1780,640,539,"(4100, 5000)"
4930,1800,1558,1379,"(4100, 5000)"
4940,1800,1369,1357,"(4100, 5000)"
4920,1800,1119,988,"(4100, 5000)"
4910,1800,900,841,"(4100, 5000)"
4950,1800,986,817,"(4100, 5000)"
4960,1800,811,759,"(4100, 5000)"
4900,1800,709,667,"(4100, 5000)"
4970,1800,683,659,"(4100, 5000)"
4100,1800,669,597,"(4100, 5000)"
4110,1800,644,579,"(4100, 5000)"
4950,1820,1672,1603,"(4100, 5000)"
4960,1820,1237,1151,"(4100, 5000)"
4940,1820,1082,1035,"(4100, 5000)"
4970,1820,970,949,"(4100, 5000)"
4100,1820,879,870,"(4100, 5000)"
4930,1820,844,754,"(4100, 5000)"
4110,1820,763,719,"(4100, 5000)"
4920,1820,728,681,"(4100, 5000)"
4980,1820,775,676,"(4100, 5000)"
4120,1820,749,653,"(4100, 5000)"
4970,1840,1690,1496,"(4100, 5000)"
4100,1840,1534,1274,"(4100, 5000)"
4110,1840,1185,1164,"(4100, 5000)"
4960,1840,1205,1135,"(4100, 5000)"
4980,1840,1108,1052,"(4100, 5000)"
4120,1840,1040,978,"(4100, 5000)"
4130,1840,909,834,"(4100, 5000)"
4950,1840,938,779,"(4100, 5000)"
4140,1840,820,768,"(4100, 5000)"
4940,1840,782,744,"(4100, 5000)"
4120,1860,1793,1497,"(4100, 5000)"
4980,1860,1443,1359,"(4100, 5000)"
4990,1860,1388,1334,"(4100, 5000)"
4130,1860,1450,1307,"(4100, 5000)"
4110,1860,1347,1303,"(4100, 5000)"
4140,1860,1207,1099,"(4100, 5000)"
4100,1860,1084,1000,"(4100, 5000)"
4150,1860,1020,984,"(4100, 5000)"
4970,1860,1031,833,"(4100, 5000)"
4960,1860,847,802,"(4100, 5000)"
4160,1880,1541,1469,"(4100, 5000)"
4150,1880,1598,1296,"(4100, 5000)"
4140,1880,1249,1158,"(4100, 5000)"
4170,1880,1218,1066,"(4100, 5000)"
4130,1880,1075,1039,"(4100, 5000)"
4990,1880,1079,917,"(4100, 5000)"
4180,1880,986,808,"(4100, 5000)"
4980,1880,818,793,"(4100, 5000)"
4120,1880,917,768,"(4100, 5000)"
4110,1880,747,614,"(4100, 5000)"
4190,1900,1797,1687,"(4100, 5000)"
4180,1900,1355,1121,"(4100, 5000)"
4200,1900,1182,1058,"(4100, 5000)"
4170,1900,926,830,"(4100, 5000)"
4210,1900,807,743,"(4100, 5000)"
4160,1900,635,592,"(4100, 5000)"
4220,1900,559,458,"(4100, 5000)"
4150,1900,448,426,"(4100, 5000)"
4230,1900,366,340,"(4100, 5000)"
4140,1900,343,302,"(4100, 5000)"
4210,1920,1602,1589,"(4100, 5000)"
4220,1920,1462,1449,"(4100, 5000)"
4200,1920,1160,1034,"(4100, 5000)"
4230,1920,1063,985,"(4100, 5000)"
4240,1920,843,717,"(4100, 5000)"
4190,1920,743,663,"(4100, 5000)"
4250,1920,686,571,"(4100, 5000)"
4260,1920,560,471,"(4100, 5000)"
4270,1920,498,461,"(4100, 5000)"
4180,1920,442,408,"(4100, 5000)"
4240,1940,1811,1642,"(4100, 5000)"
4230,1940,1266,1266,"(4100, 5000)"
4250,1940,1181,1032,"(4100, 5000)"
4220,1940,945,866,"(4100, 5000)"
4260,1940,899,746,"(4100, 5000)"
4210,1940,763,728,"(4100, 5000)"
4270,1940,745,707,"(4100, 5000)"
4280,1940,648,565,"(4100, 5000)"
4290,1940,551,518,"(4100, 5000)"
4200,1940,532,478,"(4100, 5000)"
4260,1960,1531,1522,"(4100, 5000)"
4270,1960,1343,1311,"(4100, 5000)"
4250,1960,1071,1050,"(4100, 5000)"
4280,1960,928,890,"(4100, 5000)"
4240,1960,854,768,"(4100, 5000)"
4290,1960,752,670,"(4100, 5000)"
4230,1960,746,657,"(4100, 5000)"
4300,1960,655,613,"(4100, 5000)"
4220,1960,618,568,"(4100, 5000)"
4310,1960,579,536,"(4100, 5000)"
4290,1980,1556,1408,"(4100, 5000)"
4280,1980,1339,1302,"(4100, 5000)"
4300,1980,1046,1023,"(4100, 5000)"
4270,1980,956,813,"(4100, 5000)"
4260,1980,775,702,"(4100, 5000)"
4310,1980,845,682,"(4100, 5000)"
4320,1980,739,647,"(4100, 5000)"
4330,1980,683,621,"(4100, 5000)"
4250,1980,649,608,"(4100, 5000)"
4240,1980,614,532,"(4100, 5000)"
4310,2000,1662,1455,"(4100, 5000)"
4320,2000,1195,1036,"(4100, 5000)"
4300,2000,1144,947,"(4100, 5000)"
4330,2000,952,909,"(4100, 5000)"
4340,2000,768,713,"(4100, 5000)"
4290,2000,843,706,"(4100, 5000)"
4280,2000,772,634,"(4100, 5000)"
4270,2000,675,531,"(4100, 5000)"
4350,2000,592,501,"(4100, 5000)"
4360,2000,603,490,"(4100, 5000)"
4340,2020,1375,1353,"(4100, 5000)"
4330,2020,1333,1298,"(4100, 5000)"
4350,2020,1000,883,"(4100, 5000)"
4320,2020,1015,863,"(4100, 5000)"
4360,2020,834,815,"(4100, 5000)"
4310,2020,880,780,"(4100, 5000)"
4370,2020,782,749,"(4100, 5000)"
4300,2020,736,641,"(4100, 5000)"
4380,2020,674,632,"(4100, 5000)"
4390,2020,640,596,"(4100, 5000)"
4360,2040,1613,1569,"(4100, 5000)"
4350,2040,1264,1127,"(4100, 5000)"
4370,2040,1135,1125,"(4100, 5000)"
4340,2040,968,923,"(4100, 5000)"
4330,2040,819,775,"(4100, 5000)"
4380,2040,925,767,"(4100, 5000)"
4390,2040,785,702,"(4100, 5000)"
4320,2040,705,663,"(4100, 5000)"
4400,2040,701,658,"(4100, 5000)"
4410,2040,658,633,"(4100, 5000)"
4380,2060,1694,1587,"(4100, 5000)"
4370,2060,1252,1177,"(4100, 5000)"
4390,2060,1259,1151,"(4100, 5000)"
4360,2060,1023,940,"(4100, 5000)"
4400,2060,1028,873,"(4100, 5000)"
4410,2060,880,761,"(4100, 5000)"
4350,2060,871,733,"(4100, 5000)"
4340,2060,736,637,"(4100, 5000)"
4420,2060,684,609,"(4100, 5000)"
4330,2060,631,498,"(4100, 5000)"
4400,2080,1576,1560,"(4100, 5000)"
4410,2080,1209,1183,"(4100, 5000)"
4390,2080,1250,1124,"(4100, 5000)"
4380,2080,982,966,"(4100, 5000)"
4370,2080,855,825,"(4100, 5000)"
4420,2080,854,744,"(4100, 5000)"
4360,2080,752,647,"(4100, 5000)"
4350,2080,640,613,"(4100, 5000)"
4430,2080,624,583,"(4100, 5000)"
4340,2080,573,511,"(4100, 5000)"
730,2899,1207,1128,"(0, 1100)"
740,2899,1229,1088,"(0, 1100)"
750,2899,1046,884,"(0, 1100)"
720,2899,922,868,"(0, 1100)"
760,2899,735,611,"(0, 1100)"
770,2899,451,420,"(0, 1100)"
710,2899,436,414,"(0, 1100)"
780,2899,221,208,"(0, 1100)"
1030,2899,150,71,"(0, 1100)"
840,2899,134,66,"(0, 1100)"
750,2919,1490,1298,"(0, 1100)"
760,2919,1357,1250,"(0, 1100)"
740,2919,1045,945,"(0, 1100)"
770,2919,931,862,"(0, 1100)"
730,2919,599,558,"(0, 1100)"
780,2919,578,447,"(0, 1100)"
790,2919,369,305,"(0, 1100)"
720,2919,258,230,"(0, 1100)"
800,2919,147,131,"(0, 1100)"
150,2919,173,76,"(0, 1100)"
770,2939,1555,1368,"(0, 1100)"
780,2939,1417,1278,"(0, 1100)"
760,2939,984,943,"(0, 1100)"
790,2939,983,912,"(0, 1100)"
800,2939,662,614,"(0, 1100)"
750,2939,589,518,"(0, 1100)"
810,2939,500,477,"(0, 1100)"
10,2939,330,327,"(0, 1100)"
0,2939,328,320,"(0, 1100)"
820,2939,338,317,"(0, 1100)"
800,2959,1529,1438,"(0, 1100)"
790,2959,1272,1135,"(0, 1100)"
810,2959,1098,1067,"(0, 1100)"
20,2959,899,873,"(0, 1100)"
10,2959,894,872,"(0, 1100)"
40,2959,896,871,"(0, 1100)"
0,2959,892,827,"(0, 1100)"
60,2959,846,822,"(0, 1100)"
30,2959,905,795,"(0, 1100)"
820,2959,863,794,"(0, 1100)"
820,2979,1735,1642,"(0, 1100)"
70,2979,1673,1530,"(0, 1100)"
60,2979,1554,1462,"(0, 1100)"
30,2979,1439,1421,"(0, 1100)"
0,2979,1432,1413,"(0, 1100)"
10,2979,1433,1403,"(0, 1100)"
50,2979,1484,1395,"(0, 1100)"
20,2979,1433,1336,"(0, 1100)"
80,2979,1442,1317,"(0, 1100)"
40,2979,1436,1213,"(0, 1100)"
110,2999,1769,1608,"(0, 1100)"
840,2999,1657,1552,"(0, 1100)"
100,2999,1454,1450,"(0, 1100)"
120,2999,1311,1245,"(0, 1100)"
830,2999,1253,1231,"(0, 1100)"
850,2999,1368,1208,"(0, 1100)"
130,2999,1069,1060,"(0, 1100)"
90,2999,1237,1053,"(0, 1100)"
70,2999,1029,1010,"(0, 1100)"
20,2999,981,973,"(0, 1100)"
860,3019,1573,1524,"(0, 1100)"
130,3019,1485,1456,"(0, 1100)"
140,3019,1615,1445,"(0, 1100)"
870,3019,1392,1205,"(0, 1100)"
150,3019,1242,1190,"(0, 1100)"
120,3019,1214,1178,"(0, 1100)"
850,3019,1181,1082,"(0, 1100)"
160,3019,1038,1029,"(0, 1100)"
880,3019,1083,1017,"(0, 1100)"
110,3019,1014,932,"(0, 1100)"
160,3039,1692,1558,"(0, 1100)"
890,3039,1559,1443,"(0, 1100)"
880,3039,1473,1431,"(0, 1100)"
170,3039,1406,1335,"(0, 1100)"
900,3039,1182,1178,"(0, 1100)"
150,3039,1262,1153,"(0, 1100)"
180,3039,1124,1112,"(0, 1100)"
870,3039,1088,1009,"(0, 1100)"
140,3039,1046,963,"(0, 1100)"
910,3039,1000,959,"(0, 1100)"
910,3059,1696,1483,"(0, 1100)"
190,3059,1627,1464,"(0, 1100)"
180,3059,1437,1416,"(0, 1100)"
900,3059,1314,1194,"(0, 1100)"
920,3059,1235,1184,"(0, 1100)"
200,3059,1202,1098,"(0, 1100)"
170,3059,1127,986,"(0, 1100)"
930,3059,991,914,"(0, 1100)"
150,3059,917,883,"(0, 1100)"
160,3059,992,878,"(0, 1100)"
210,3079,1680,1680,"(0, 1100)"
930,3079,1600,1562,"(0, 1100)"
940,3079,1358,1334,"(0, 1100)"
200,3079,1319,1139,"(0, 1100)"
920,3079,1160,1028,"(0, 1100)"
190,3079,1065,1019,"(0, 1100)"
220,3079,1190,993,"(0, 1100)"
950,3079,1103,949,"(0, 1100)"
910,3079,961,922,"(0, 1100)"
960,3079,957,896,"(0, 1100)"
230,3099,1726,1597,"(0, 1100)"
960,3099,1521,1331,"(0, 1100)"
950,3099,1522,1269,"(0, 1100)"
220,3099,1309,1212,"(0, 1100)"
240,3099,1165,1155,"(0, 1100)"
940,3099,1130,1098,"(0, 1100)"
970,3099,1095,1042,"(0, 1100)"
210,3099,1036,971,"(0, 1100)"
980,3099,957,933,"(0, 1100)"
930,3099,913,884,"(0, 1100)"
250,3119,1680,1665,"(0, 1100)"
980,3119,1643,1511,"(0, 1100)"
970,3119,1432,1431,"(0, 1100)"
240,3119,1353,1327,"(0, 1100)"
990,3119,1193,1148,"(0, 1100)"
260,3119,1202,1046,"(0, 1100)"
960,3119,1049,1041,"(0, 1100)"
1000,3119,1002,949,"(0, 1100)"
270,3119,994,905,"(0, 1100)"
230,3119,1001,874,"(0, 1100)"
1000,3139,1745,1644,"(0, 1100)"
270,3139,1640,1460,"(0, 1100)"
260,3139,1440,1313,"(0, 1100)"
1010,3139,1352,1281,"(0, 1100)"
280,3139,1296,1241,"(0, 1100)"
990,3139,1401,1240,"(0, 1100)"
290,3139,1082,1074,"(0, 1100)"
1020,3139,1149,1062,"(0, 1100)"
1030,3139,1054,1036,"(0, 1100)"
980,3139,1110,1021,"(0, 1100)"
1020,3159,1874,1752,"(0, 1100)"
280,3159,1704,1586,"(0, 1100)"
1010,3159,1569,1567,"(0, 1100)"
1030,3159,1477,1465,"(0, 1100)"
290,3159,1570,1344,"(0, 1100)"
270,3159,1288,1248,"(0, 1100)"
300,3159,1241,1238,"(0, 1100)"
1040,3159,1237,1225,"(0, 1100)"
1000,3159,1253,1079,"(0, 1100)"
1050,3159,1111,1076,"(0, 1100)"
1040,3179,1809,1672,"(0, 1100)"
300,3179,1829,1657,"(0, 1100)"
1050,3179,1505,1402,"(0, 1100)"
290,3179,1405,1340,"(0, 1100)"
1030,3179,1455,1296,"(0, 1100)"
1020,3179,1284,1214,"(0, 1100)"
310,3179,1289,1070,"(0, 1100)"
1060,3179,1208,1066,"(0, 1100)"
280,3179,1119,1052,"(0, 1100)"
1010,3179,1083,1019,"(0, 1100)"
9000,3190,318,309,"(9000, 9382)"
9010,3190,33,33,"(9000, 9382)"
9280,3190,69,20,"(9000, 9382)"
9310,3190,44,20,"(9000, 9382)"
9370,3190,75,20,"(9000, 9382)"
9380,3190,41,18,"(9000, 9382)"
9190,3190,37,17,"(9000, 9382)"
9140,3190,32,16,"(9000, 9382)"
9290,3190,39,16,"(9000, 9382)"
9300,3190,45,16,"(9000, 9382)"
1060,3199,1637,1636,"(0, 1100)"
320,3199,1630,1563,"(0, 1100)"
1070,3199,1584,1453,"(0, 1100)"
310,3199,1455,1310,"(0, 1100)"
1050,3199,1208,1139,"(0, 1100)"
300,3199,1070,1009,"(0, 1100)"
1080,3199,1094,991,"(0, 1100)"
330,3199,1085,970,"(0, 1100)"
1040,3199,979,883,"(0, 1100)"
1030,3199,862,806,"(0, 1100)"
9000,3210,921,883,"(9000, 9382)"
9010,3210,589,541,"(9000, 9382)"
9020,3210,346,326,"(9000, 9382)"
9030,3210,138,132,"(9000, 9382)"
9070,3210,67,60,"(9000, 9382)"
9180,3210,54,46,"(9000, 9382)"
9050,3210,54,36,"(9000, 9382)"
9100,3210,54,36,"(9000, 9382)"
9160,3210,49,36,"(9000, 9382)"
9280,3210,95,34,"(9000, 9382)"
9000,3230,1726,1553,"(9000, 9382)"
9010,3230,1446,1225,"(9000, 9382)"
9020,3230,1040,902,"(9000, 9382)"
9030,3230,783,679,"(9000, 9382)"
9040,3230,683,612,"(9000, 9382)"
9060,3230,425,376,"(9000, 9382)"
9050,3230,486,374,"(9000, 9382)"
9070,3230,359,317,"(9000, 9382)"
9080,3230,333,278,"(9000, 9382)"
9090,3230,291,271,"(9000, 9382)"
9020,3250,1763,1467,"(9000, 9382)"
9030,3250,1474,1439,"(9000, 9382)"
9010,3250,1255,1149,"(9000, 9382)"
9040,3250,1201,1137,"(9000, 9382)"
9050,3250,980,902,"(9000, 9382)"
9000,3250,865,738,"(9000, 9382)"
9060,3250,762,696,"(9000, 9382)"
9070,3250,692,652,"(9000, 9382)"
9090,3250,570,510,"(9000, 9382)"
9080,3250,588,491,"(9000, 9382)"
9040,3270,1902,1829,"(9000, 9382)"
9050,3270,1418,1402,"(9000, 9382)"
9030,3270,1392,1365,"(9000, 9382)"
9060,3270,1082,1050,"(9000, 9382)"
9020,3270,1123,1043,"(9000, 9382)"
9010,3270,790,746,"(9000, 9382)"
9070,3270,875,738,"(9000, 9382)"
9080,3270,720,669,"(9000, 9382)"
9090,3270,640,575,"(9000, 9382)"
9000,3270,621,539,"(9000, 9382)"
9060,3290,1905,1644,"(9000, 9382)"
9050,3290,1382,1360,"(9000, 9382)"
9070,3290,1315,1148,"(9000, 9382)"
9040,3290,1074,1026,"(9000, 9382)"
9080,3290,960,889,"(9000, 9382)"
9030,3290,908,824,"(9000, 9382)"
9090,3290,794,699,"(9000, 9382)"
9020,3290,754,630,"(9000, 9382)"
9100,3290,621,539,"(9000, 9382)"
9010,3290,559,507,"(9000, 9382)"
9070,3310,1555,1548,"(9000, 9382)"
9080,3310,1635,1470,"(9000, 9382)"
9090,3310,1131,1095,"(9000, 9382)"
9060,3310,1128,1001,"(9000, 9382)"
9050,3310,889,854,"(9000, 9382)"
9100,3310,844,790,"(9000, 9382)"
9040,3310,784,760,"(9000, 9382)"
9030,3310,699,661,"(9000, 9382)"
9020,3310,629,594,"(9000, 9382)"
9110,3310,735,590,"(9000, 9382)"
9090,3330,1912,1798,"(9000, 9382)"
9080,3330,1310,1209,"(9000, 9382)"
9100,3330,1278,1068,"(9000, 9382)"
9110,3330,1029,1020,"(9000, 9382)"
9070,3330,977,915,"(9000, 9382)"
9120,3330,803,751,"(9000, 9382)"
9060,3330,842,721,"(9000, 9382)"
9050,3330,737,624,"(9000, 9382)"
9130,3330,713,602,"(9000, 9382)"
9040,3330,654,580,"(9000, 9382)"
9100,3350,1665,1465,"(9000, 9382)"
9110,3350,1391,1228,"(9000, 9382)"
9090,3350,1159,1065,"(9000, 9382)"
9120,3350,1022,980,"(9000, 9382)"
9080,3350,872,866,"(9000, 9382)"
9130,3350,851,843,"(9000, 9382)"
9140,3350,725,665,"(9000, 9382)"
9070,3350,728,654,"(9000, 9382)"
9060,3350,638,563,"(9000, 9382)"
9150,3350,606,543,"(9000, 9382)"
9110,3370,1532,1506,"(9000, 9382)"
9120,3370,1559,1390,"(9000, 9382)"
9130,3370,1102,1058,"(9000, 9382)"
9100,3370,1051,1003,"(9000, 9382)"
9140,3370,924,797,"(9000, 9382)"
9090,3370,872,796,"(9000, 9382)"
9080,3370,715,679,"(9000, 9382)"
9150,3370,708,618,"(9000, 9382)"
9070,3370,666,606,"(9000, 9382)"
9160,3370,583,563,"(9000, 9382)"
9130,3390,1836,1802,"(9000, 9382)"
9120,3390,1317,1302,"(9000, 9382)"
9140,3390,1285,1186,"(9000, 9382)"
9110,3390,940,934,"(9000, 9382)"
9150,3390,940,911,"(9000, 9382)"
9100,3390,780,764,"(9000, 9382)"
9090,3390,691,584,"(9000, 9382)"
9160,3390,705,580,"(9000, 9382)"
9170,3390,609,576,"(9000, 9382)"
9080,3390,595,573,"(9000, 9382)"
9140,3410,1581,1540,"(9000, 9382)"
9150,3410,1562,1413,"(9000, 9382)"
9130,3410,1163,1066,"(9000, 9382)"
9160,3410,991,987,"(9000, 9382)"
9120,3410,916,902,"(9000, 9382)"
9170,3410,816,773,"(9000, 9382)"
9110,3410,710,597,"(9000, 9382)"
9180,3410,618,593,"(9000, 9382)"
9100,3410,617,583,"(9000, 9382)"
9090,3410,574,490,"(9000, 9382)"
9160,3430,1802,1552,"(9000, 9382)"
9170,3430,1374,1365,"(9000, 9382)"
9150,3430,1137,1087,"(9000, 9382)"
9180,3430,941,930,"(9000, 9382)"
9140,3430,860,780,"(9000, 9382)"
9130,3430,726,658,"(9000, 9382)"
9190,3430,711,620,"(9000, 9382)"
9200,3430,616,578,"(9000, 9382)"
9120,3430,607,517,"(9000, 9382)"
9110,3430,498,484,"(9000, 9382)"
9180,3450,1841,1598,"(9000, 9382)"
9170,3450,1210,1198,"(9000, 9382)"
9190,3450,1275,1180,"(9000, 9382)"
9160,3450,862,853,"(9000, 9382)"
9200,3450,887,811,"(9000, 9382)"
9210,3450,692,643,"(9000, 9382)"
9150,3450,689,629,"(9000, 9382)"
9140,3450,578,512,"(9000, 9382)"
9220,3450,538,502,"(9000, 9382)"
9230,3450,491,445,"(9000, 9382)"
9200,3470,1576,1407,"(9000, 9382)"
9190,3470,1302,1221,"(9000, 9382)"
9210,3470,1095,1084,"(9000, 9382)"
9180,3470,983,921,"(9000, 9382)"
9170,3470,795,730,"(9000, 9382)"
9220,3470,805,719,"(9000, 9382)"
9230,3470,669,635,"(9000, 9382)"
9160,3470,626,607,"(9000, 9382)"
9150,3470,510,451,"(9000, 9382)"
9140,3470,450,427,"(9000, 9382)"
9210,3490,1702,1576,"(9000, 9382)"
9220,3490,1296,1056,"(9000, 9382)"
9200,3490,1140,1046,"(9000, 9382)"
9230,3490,895,831,"(9000, 9382)"
9190,3490,813,781,"(9000, 9382)"
9180,3490,670,653,"(9000, 9382)"
9240,3490,643,544,"(9000, 9382)"
9250,3490,591,544,"(9000, 9382)"
9170,3490,554,512,"(9000, 9382)"
9160,3490,468,446,"(9000, 9382)"
9230,3510,1572,1549,"(9000, 9382)"
9220,3510,1340,1337,"(9000, 9382)"
9240,3510,1023,891,"(9000, 9382)"
9210,3510,912,871,"(9000, 9382)"
9250,3510,740,701,"(9000, 9382)"
9200,3510,661,646,"(9000, 9382)"
9260,3510,727,618,"(9000, 9382)"
9190,3510,535,520,"(9000, 9382)"
9270,3510,600,514,"(9000, 9382)"
9280,3510,560,511,"(9000, 9382)"
9240,3530,1485,1331,"(9000, 9382)"
9250,3530,1281,1126,"(9000, 9382)"
9230,3530,1055,1024,"(9000, 9382)"
9260,3530,929,826,"(9000, 9382)"
9220,3530,808,743,"(9000, 9382)"
9270,3530,807,663,"(9000, 9382)"
9280,3530,643,590,"(9000, 9382)"
9210,3530,632,498,"(9000, 9382)"
9300,3530,544,467,"(9000, 9382)"
9290,3530,574,449,"(9000, 9382)"
9260,3550,1664,1476,"(9000, 9382)"
9270,3550,1082,1009,"(9000, 9382)"
9250,3550,1111,946,"(9000, 9382)"
9280,3550,778,746,"(9000, 9382)"
9240,3550,888,729,"(9000, 9382)"
9230,3550,740,660,"(9000, 9382)"
9300,3550,614,582,"(9000, 9382)"
9290,3550,668,579,"(9000, 9382)"
9220,3550,622,551,"(9000, 9382)"
9310,3550,568,509,"(9000, 9382)"
9280,3570,1459,1413,"(9000, 9382)"
