anchor_idx,query_idx,num_matches,num_inliers
9130,3310,551,508
9130,3330,713,602
9130,3350,851,843
9130,3370,1102,1058
9130,3390,1836,1802
9130,3410,1163,1066
9130,3430,726,658
9130,3450,493,443
9130,3470,412,363
9130,3490,309,267
9130,3510,249,205
9130,3530,241,193
9130,3550,215,144
9130,3570,189,131
9130,3590,233,105
9130,3610,220,100
9130,3630,204,99
9130,3650,180,105
9130,3670,411,131
9130,3690,145,107
9140,3190,32,16
9140,3210,31,22
9140,3230,246,200
9140,3250,338,275
9140,3270,426,351
9140,3290,436,383
9140,3310,491,435
9140,3330,595,481
9140,3350,725,665
9140,3370,924,797
9140,3390,1285,1186
9140,3410,1581,1540
9140,3430,860,780
9140,3450,578,512
9140,3470,450,427
9140,3490,361,290
9140,3510,299,271
9140,3530,272,236
9140,3550,211,167
9140,3570,181,135
9140,3590,199,133
9140,3610,173,111
9140,3630,187,120
9140,3650,179,121
9140,3670,159,106
9140,3690,145,108
9150,3190,13,7
9150,3210,27,19
9150,3230,190,160
9150,3250,332,284
9150,3270,335,302
9150,3290,382,321
9150,3310,444,406
9150,3330,498,397
9150,3350,606,543
9150,3370,708,618
9150,3390,940,911
9150,3410,1562,1413
9150,3430,1137,1087
9150,3450,689,629
9150,3470,510,451
9150,3490,399,379
9150,3510,332,299
9150,3530,276,224
9150,3550,265,203
9150,3570,240,196
9150,3590,194,151
9150,3610,173,111
9150,3630,181,134
9150,3650,158,111
9150,3670,145,104
9150,3690,127,94
9160,3190,21,11
9160,3210,49,36
9160,3230,146,122
9160,3250,258,233
9160,3270,290,231
9160,3290,314,284
9160,3310,384,346
9160,3330,448,407
9160,3350,514,441
9160,3370,583,563
9160,3390,705,580
9160,3410,991,987
9160,3430,1802,1552
9160,3450,862,853
9160,3470,626,607
9160,3490,468,446
9160,3510,371,291
9160,3530,293,224
9160,3550,267,210
9160,3570,241,194
9160,3590,241,182
9160,3610,226,169
9160,3630,199,150
9160,3650,192,138
9160,3670,168,114
9160,3690,150,102
9170,3190,15,10
9170,3210,43,30
9170,3230,142,121
9170,3250,224,182
9170,3270,274,236
9170,3290,270,209
9170,3310,304,271
9170,3330,409,368
9170,3350,443,412
9170,3370,460,415
9170,3390,609,576
9170,3410,816,773
9170,3430,1374,1365
9170,3450,1210,1198
9170,3470,795,730
9170,3490,554,512
9170,3510,426,347
9170,3530,330,269
9170,3550,280,239
9170,3570,282,226
9170,3590,281,194
9170,3610,239,171
9170,3630,237,173
9170,3650,215,137
9170,3670,176,130
9170,3690,156,105
9180,3190,3,0
9180,3210,54,46
9180,3230,115,62
9180,3250,202,163
9180,3270,251,180
9180,3290,251,199
9180,3310,265,225
9180,3330,359,328
9180,3350,365,324
9180,3370,412,388
9180,3390,536,461
9180,3410,618,593
9180,3430,941,930
9180,3450,1841,1598
9180,3470,983,921
9180,3490,670,653
9180,3510,475,397
9180,3530,388,338
9180,3550,321,287
9180,3570,323,252
9180,3590,282,208
9180,3610,263,199
9180,3630,269,208
9180,3650,225,180
9180,3670,212,155
9180,3690,172,120
9190,3190,37,17
9190,3210,13,7
9190,3230,132,43
9190,3250,209,174
9190,3270,205,144
9190,3290,230,191
9190,3310,229,190
9190,3330,325,292
9190,3350,332,297
9190,3370,379,303
9190,3390,452,435
9190,3410,519,454
9190,3430,711,620
9190,3450,1275,1180
9190,3470,1302,1221
9190,3490,813,781
9190,3510,535,520
9190,3530,407,339
9190,3550,355,299
9190,3570,314,253
9190,3590,302,234
9190,3610,287,212
9190,3630,292,237
9190,3650,250,191
9190,3670,220,163
9190,3690,203,154
9200,3190,18,9
9200,3210,11,7
9200,3230,98,63
9200,3250,237,110
9200,3270,236,106
9200,3290,210,159
9200,3310,255,200
9200,3330,281,225
9200,3350,323,289
9200,3370,329,298
9200,3390,400,334
9200,3410,432,413
9200,3430,616,578
9200,3450,887,811
9200,3470,1576,1407
9200,3490,1140,1046
9200,3510,661,646
9200,3530,471,418
9200,3550,392,364
9200,3570,397,329
9200,3590,335,290
9200,3610,317,267
9200,3630,314,246
9200,3650,281,218
9200,3670,242,165
9200,3690,209,146
9210,3190,1,0
9210,3210,5,0
9210,3230,144,38
9210,3250,214,80
9210,3270,24,14
9210,3290,210,146
9210,3310,217,184
9210,3330,215,176
9210,3350,253,226
9210,3370,293,255
9210,3390,320,278
9210,3410,408,340
9210,3430,501,457
9210,3450,692,643
9210,3470,1095,1084
9210,3490,1702,1576
9210,3510,912,871
9210,3530,632,498
9210,3550,511,481
9210,3570,474,415
9210,3590,408,352
9210,3610,362,303
9210,3630,343,305
9210,3650,297,244
9210,3670,223,156
9210,3690,201,157
9220,3190,6,0
9220,3210,17,10
9220,3230,138,65
9220,3250,35,20
9220,3270,4,0
9220,3290,141,52
9220,3310,219,133
9220,3330,213,158
9220,3350,215,151
9220,3370,239,181
9220,3390,265,229
9220,3410,350,322
9220,3430,412,344
9220,3450,538,502
9220,3470,805,719
9220,3490,1296,1056
9220,3510,1340,1337
9220,3530,808,743
9220,3550,622,551
9220,3570,501,388
9220,3590,437,361
9220,3610,411,328
9220,3630,344,266
9220,3650,325,278
9220,3670,265,206
9220,3690,245,193
9230,3190,12,7
9230,3210,9,7
9230,3230,68,19
9230,3250,19,11
9230,3270,52,20
9230,3290,112,34
9230,3310,124,24
9230,3330,228,118
9230,3350,253,172
9230,3370,313,221
9230,3390,246,209
9230,3410,299,254
9230,3430,356,312
9230,3450,491,445
9230,3470,669,635
9230,3490,895,831
9230,3510,1572,1549
9230,3530,1055,1024
9230,3550,740,660
9230,3570,531,417
9230,3590,469,400
9230,3610,439,371
9230,3630,396,348
9230,3650,399,323
9230,3670,322,269
9230,3690,279,218
9240,3190,20,14
9240,3210,56,16
9240,3230,112,23
9240,3250,13,7
9240,3270,2,0
9240,3290,5,0
9240,3310,90,20
9240,3330,66,21
9240,3350,268,62
9240,3370,78,21
9240,3390,253,178
9240,3410,271,240
9240,3430,291,252
9240,3450,371,337
9240,3470,467,390
9240,3490,643,544
9240,3510,1023,891
9240,3530,1485,1331
9240,3550,888,729
9240,3570,651,539
9240,3590,558,462
9240,3610,513,452
9240,3630,461,375
9240,3650,411,336
9240,3670,359,294
9240,3690,336,271
9250,3190,1,0
9250,3210,33,12
9250,3230,4,0
9250,3250,27,13
9250,3270,16,10
9250,3290,12,7
9250,3310,9,7
9250,3330,69,20
9250,3350,64,17
9250,3370,58,18
9250,3390,222,129
9250,3410,265,202
9250,3430,260,224
9250,3450,329,291
9250,3470,390,353
9250,3490,591,544
9250,3510,740,701
9250,3530,1281,1126
9250,3550,1111,946
9250,3570,710,616
9250,3590,567,480
9250,3610,513,437
9250,3630,446,397
9250,3650,407,329
9250,3670,360,259
9250,3690,310,244
9260,3190,9,7
9260,3210,25,17
9260,3230,37,14
9260,3250,23,12
9260,3270,27,13
9260,3290,30,13
9260,3310,69,18
9260,3330,61,22
9260,3350,80,20
9260,3370,46,16
9260,3390,165,34
9260,3410,266,185
9260,3430,280,246
9260,3450,324,283
9260,3470,374,280
9260,3490,526,416
9260,3510,727,618
9260,3530,929,826
9260,3550,1664,1476
9260,3570,819,802
9260,3590,640,553
9260,3610,556,517
9260,3630,508,444
9260,3650,446,390
9260,3670,381,299
9260,3690,339,289
9270,3190,32,12
9270,3210,59,24
9270,3230,61,16
9270,3250,75,18
9270,3270,22,11
9270,3290,41,18
9270,3310,91,25
9270,3330,85,24
9270,3350,126,36
9270,3370,113,33
9270,3390,111,32
9270,3410,201,114
9270,3430,247,206
9270,3450,315,231
9270,3470,403,320
9270,3490,473,382
9270,3510,600,514
9270,3530,807,663
9270,3550,1082,1009
9270,3570,1192,1084
9270,3590,750,690
9270,3610,657,541
9270,3630,594,471
9270,3650,517,455
9270,3670,432,399
9270,3690,365,302
9280,3190,69,20
9280,3210,95,34
9280,3230,56,39
9280,3250,29,14
9280,3270,24,12
9280,3290,33,14
9280,3310,61,22
9280,3330,97,30
9280,3350,130,35
9280,3370,100,34
9280,3390,93,31
9280,3410,198,129
9280,3430,249,189
9280,3450,280,217
9280,3470,356,315
9280,3490,446,357
9280,3510,560,511
9280,3530,643,590
9280,3550,778,746
9280,3570,1459,1413
9280,3590,956,861
9280,3610,707,665
9280,3630,641,544
9280,3650,535,490
9280,3670,465,431
9280,3690,367,296
9290,3190,39,16
9290,3210,87,34
9290,3230,34,12
9290,3250,29,11
9290,3270,29,12
9290,3290,96,26
9290,3310,60,22
9290,3330,127,27
9290,3350,154,46
9290,3370,166,42
9290,3390,24,13
9290,3410,258,97
9290,3430,248,161
9290,3450,256,180
9290,3470,332,261
9290,3490,399,347
9290,3510,479,412
9290,3530,574,449
9290,3550,668,579
9290,3570,961,813
9290,3590,1350,1348
9290,3610,800,767
9290,3630,693,616
9290,3650,589,525
9290,3670,522,414
9290,3690,405,346
9300,3190,45,16
9300,3210,40,24
9300,3230,51,27
9300,3250,30,12
9300,3270,38,12
9300,3290,58,20
9300,3310,46,17
9300,3330,254,111
9300,3350,222,76
9300,3370,129,44
9300,3390,164,27
9300,3410,251,82
9300,3430,225,131
9300,3450,224,152
9300,3470,306,263
9300,3490,400,323
9300,3510,454,403
9300,3530,544,467
9300,3550,614,582
9300,3570,808,726
9300,3590,1258,1138
9300,3610,984,871
9300,3630,780,707
9300,3650,629,496
9300,3670,564,457
9300,3690,446,373
9310,3190,44,20
9310,3210,56,14
9310,3230,18,12
9310,3250,25,11
9310,3270,46,16
9310,3290,31,13
9310,3310,42,15
9310,3330,131,55
9310,3350,81,37
9310,3370,89,36
9310,3390,16,10
9310,3410,332,73
9310,3430,207,105
9310,3450,251,164
9310,3470,294,242
9310,3490,403,329
9310,3510,433,383
9310,3530,510,407
9310,3550,568,509
9310,3570,714,587
9310,3590,857,787
9310,3610,1630,1547
9310,3630,897,879
9310,3650,763,599
9310,3670,646,563
9310,3690,527,406
9320,3190,25,10
9320,3210,19,11
9320,3230,8,7
9320,3250,28,14
9320,3270,35,13
9320,3290,25,12
9320,3310,18,10
9320,3330,52,19
9320,3350,48,23
9320,3370,62,20
9320,3390,26,12
9320,3410,221,93
9320,3430,218,123
9320,3450,182,106
9320,3470,290,217
9320,3490,350,291
9320,3510,402,337
9320,3530,500,432
9320,3550,566,463
9320,3570,664,625
9320,3590,764,722
9320,3610,1100,1017
9320,3630,1133,1035
9320,3650,869,806
9320,3670,742,668
9320,3690,608,556
9330,3190,25,12
9330,3210,32,13
9330,3230,28,13
9330,3250,14,8
9330,3270,20,13
9330,3290,9,7
9330,3310,13,7
9330,3330,10,7
9330,3350,1,0
9330,3370,9,7
9330,3390,5,0
9330,3410,208,91
9330,3430,197,121
9330,3450,217,142
9330,3470,279,199
9330,3490,341,259
9330,3510,368,311
9330,3530,456,357
9330,3550,533,453
9330,3570,620,550
9330,3590,719,671
9330,3610,876,823
9330,3630,1767,1643
9330,3650,1053,1022
9330,3670,861,843
9330,3690,758,677
9340,3190,22,14
9340,3210,5,0
9340,3230,29,14
9340,3250,20,11
9340,3270,6,0
9340,3290,6,0
9340,3310,7,0
9340,3330,5,0
9340,3350,15,10
9340,3370,5,0
9340,3390,166,80
9340,3410,146,84
9340,3430,177,101
9340,3450,187,115
9340,3470,250,179
9340,3490,321,263
9340,3510,351,275
9340,3530,391,333
9340,3550,489,386
9340,3570,565,462
9340,3590,607,557
9340,3610,830,722
9340,3630,1156,1080
9340,3650,1377,1364
9340,3670,1012,856
9340,3690,819,698
9350,3190,28,15
9350,3210,16,10
9350,3230,7,0
9350,3250,2,0
9350,3270,5,0
9350,3290,10,7
9350,3310,18,11
9350,3330,0,0
9350,3350,2,0
9350,3370,8,7
9350,3390,226,73
9350,3410,184,87
9350,3430,176,90
9350,3450,197,115
9350,3470,243,157
9350,3490,253,164
9350,3510,343,243
9350,3530,390,307
9350,3550,440,365
9350,3570,483,420
9350,3590,551,466
9350,3610,752,607
9350,3630,956,894
9350,3650,1564,1510
9350,3670,1281,1249
9350,3690,936,881
9360,3190,22,13
9360,3210,15,11
9360,3230,20,11
9360,3250,13,7
9360,3270,0,0
9360,3290,1,0
9360,3310,6,0
9360,3330,8,7
9360,3350,1,0
9360,3370,29,13
9360,3390,142,70
9360,3410,164,104
9360,3430,176,104
9360,3450,159,103
9360,3470,213,143
9360,3490,218,137
9360,3510,276,224
9360,3530,361,286
9360,3550,369,273
9360,3570,416,371
9360,3590,491,378
9360,3610,628,538
9360,3630,821,678
9360,3650,1166,1084
9360,3670,1731,1592
9360,3690,1193,1149
9370,3190,75,20
9370,3210,11,7
9370,3230,6,0
9370,3250,15,9
9370,3270,1,0
9370,3290,0,0
9370,3310,0,0
9370,3330,1,0
9370,3350,0,0
9370,3370,225,56
9370,3390,133,81
9370,3410,134,69
9370,3430,149,80
9370,3450,144,83
9370,3470,187,112
9370,3490,201,118
9370,3510,235,144
9370,3530,295,228
9370,3550,350,255
9370,3570,379,290
9370,3590,457,395
9370,3610,536,445
9370,3630,708,598
9370,3650,860,818
9370,3670,1231,1191
9370,3690,1604,1321
9380,3190,41,18
9380,3210,37,25
9380,3230,12,7
9380,3250,0,0
9380,3270,0,0
9380,3290,0,0
9380,3310,0,0
9380,3330,0,0
9380,3350,3,0
9380,3370,18,10
9380,3390,144,63
9380,3410,85,55
9380,3430,98,64
9380,3450,91,61
9380,3470,144,98
9380,3490,128,93
9380,3510,120,76
9380,3530,187,129
9380,3550,184,132
9380,3570,237,158
9380,3590,315,219
9380,3610,369,279
9380,3630,473,405
9380,3650,613,488
9380,3670,807,714
9380,3690,1276,1252
4100,1500,30,13
4100,1520,6,0
4100,1540,16,10
4100,1560,35,21
4100,1580,28,17
4100,1600,63,34
4100,1620,51,18
4100,1640,209,76
4100,1660,31,15
4100,1680,33,16
4100,1700,39,20
4100,1720,57,24
4100,1740,94,27
4100,1760,421,342
4100,1780,596,542
4100,1800,669,597
4100,1820,879,870
4100,1840,1534,1274
4100,1860,1084,1000
4100,1880,678,552
4100,1900,253,205
4100,1920,189,75
4100,1940,132,51
4100,1960,107,33
4100,1980,92,24
4100,2000,32,15
4100,2020,50,15
4100,2040,95,25
4100,2060,62,18
4100,2080,27,15
4110,1500,6,0
4110,1520,0,0
4110,1540,18,9
4110,1560,36,15
4110,1580,82,29
4110,1600,89,32
4110,1620,104,20
4110,1640,186,38
4110,1660,11,7
4110,1680,18,13
4110,1700,5,0
4110,1720,88,35
4110,1740,58,19
4110,1760,423,331
4110,1780,517,465
4110,1800,644,579
4110,1820,763,719
4110,1840,1185,1164
4110,1860,1347,1303
4110,1880,747,614
4110,1900,246,196
4110,1920,81,23
4110,1940,116,29
4110,1960,134,40
4110,1980,132,29
4110,2000,49,15
4110,2020,40,15
4110,2040,35,13
4110,2060,69,19
4110,2080,40,15
4120,1500,16,10
4120,1520,8,7
4120,1540,1,0
4120,1560,28,12
4120,1580,105,24
4120,1600,72,18
4120,1620,17,11
4120,1640,82,20
4120,1660,18,10
4120,1680,33,16
4120,1700,28,13
4120,1720,76,22
4120,1740,21,14
4120,1760,396,315
4120,1780,511,440
4120,1800,595,482
4120,1820,749,653
4120,1840,1040,978
4120,1860,1793,1497
4120,1880,917,768
4120,1900,291,285
4120,1920,17,15
4120,1940,62,16
4120,1960,122,28
4120,1980,77,17
4120,2000,31,17
4120,2020,20,11
4120,2040,22,11
4120,2060,51,19
4120,2080,29,11
4130,1500,17,11
4130,1520,7,0
4130,1540,17,10
4130,1560,95,23
4130,1580,129,34
4130,1600,27,12
4130,1620,48,17
4130,1640,69,17
4130,1660,25,12
4130,1680,37,17
4130,1700,121,45
4130,1720,33,14
4130,1740,30,16
4130,1760,377,283
4130,1780,471,385
4130,1800,559,459
4130,1820,690,586
4130,1840,909,834
4130,1860,1450,1307
4130,1880,1075,1039
4130,1900,304,288
4130,1920,88,36
4130,1940,90,25
4130,1960,84,28
4130,1980,28,11
4130,2000,23,12
4130,2020,51,18
4130,2040,78,16
4130,2060,66,14
4130,2080,61,19
4140,1500,12,7
4140,1520,16,10
4140,1540,20,10
4140,1560,61,17
4140,1580,150,38
4140,1600,78,19
4140,1620,31,14
4140,1640,114,27
4140,1660,53,20
4140,1680,18,13
4140,1700,31,23
4140,1720,69,30
4140,1740,60,22
4140,1760,330,274
4140,1780,433,350
4140,1800,532,413
4140,1820,641,522
4140,1840,820,768
4140,1860,1207,1099
4140,1880,1249,1158
4140,1900,343,302
4140,1920,103,50
4140,1940,85,31
4140,1960,101,32
4140,1980,58,17
4140,2000,37,13
4140,2020,39,14
4140,2040,80,23
4140,2060,40,17
4140,2080,77,17
4150,1500,26,12
4150,1520,5,0
4150,1540,19,10
4150,1560,30,14
4150,1580,40,15
4150,1600,42,15
4150,1620,40,16
4150,1640,81,28
4150,1660,41,14
4150,1680,61,28
4150,1700,39,15
4150,1720,44,18
4150,1740,73,23
4150,1760,240,202
4150,1780,397,325
4150,1800,452,381
4150,1820,540,461
4150,1840,740,696
4150,1860,1020,984
4150,1880,1598,1296
4150,1900,448,426
4150,1920,130,61
4150,1940,77,34
4150,1960,84,34
4150,1980,34,13
4150,2000,34,13
4150,2020,51,18
4150,2040,46,14
4150,2060,48,17
4150,2080,35,13
4160,1500,7,0
4160,1520,4,0
4160,1540,15,10
4160,1560,39,15
4160,1580,51,20
4160,1600,36,14
4160,1620,54,20
4160,1640,46,19
4160,1660,53,17
4160,1680,23,12
4160,1700,39,17
4160,1720,64,25
4160,1740,44,14
4160,1760,197,137
4160,1780,356,312
4160,1800,412,327
4160,1820,496,424
4160,1840,660,610
4160,1860,892,736
4160,1880,1541,1469
4160,1900,635,592
4160,1920,94,41
4160,1940,96,28
4160,1960,102,40
4160,1980,71,22
4160,2000,84,24
4160,2020,26,12
4160,2040,55,16
4160,2060,28,13
4160,2080,34,14
4170,1500,9,7
4170,1520,2,0
4170,1540,12,7
4170,1560,26,15
4170,1580,39,16
4170,1600,63,29
4170,1620,63,28
4170,1640,44,23
4170,1660,15,10
4170,1680,17,12
4170,1700,50,17
4170,1720,62,17
4170,1740,32,17
4170,1760,146,94
4170,1780,330,269
4170,1800,351,290
4170,1820,397,334
4170,1840,494,438
4170,1860,587,468
4170,1880,1218,1066
4170,1900,926,830
4170,1920,89,79
4170,1940,171,89
4170,1960,81,25
4170,1980,93,25
4170,2000,9,7
4170,2020,28,12
4170,2040,77,27
4170,2060,58,17
4170,2080,26,14
4180,1500,0,0
4180,1520,2,0
4180,1540,1,0
4180,1560,36,27
4180,1580,5,0
4180,1600,27,24
4180,1620,66,32
4180,1640,23,13
4180,1660,106,18
4180,1680,72,23
4180,1700,41,16
4180,1720,70,16
4180,1740,99,39
4180,1760,83,43
4180,1780,196,164
4180,1800,283,226
4180,1820,326,292
4180,1840,390,318
4180,1860,482,457
4180,1880,986,808
4180,1900,1355,1121
4180,1920,442,408
4180,1940,153,108
4180,1960,89,42
4180,1980,12,7
4180,2000,19,12
4180,2020,18,12
4180,2040,104,26
4180,2060,39,19
4180,2080,32,15
4190,1500,13,7
4190,1520,5,0
4190,1540,23,15
4190,1560,105,42
4190,1580,72,31
4190,1600,52,16
4190,1620,158,43
4190,1640,57,24
4190,1660,96,22
4190,1680,55,15
4190,1700,71,23
4190,1720,96,25
4190,1740,73,38
4190,1760,91,21
4190,1780,129,87
4190,1800,216,169
4190,1820,218,188
4190,1840,245,214
4190,1860,220,204
4190,1880,613,599
4190,1900,1797,1687
4190,1920,743,663
4190,1940,275,261
4190,1960,102,93
4190,1980,53,45
4190,2000,156,47
4190,2020,138,44
4190,2040,45,14
4190,2060,49,15
4190,2080,31,18
4200,1500,6,0
4200,1520,8,7
4200,1540,85,35
4200,1560,137,35
4200,1580,49,16
4200,1600,75,23
4200,1620,138,41
4200,1640,120,37
4200,1660,60,16
4200,1680,111,40
4200,1700,60,17
4200,1720,108,29
4200,1740,60,29
4200,1760,117,39
4200,1780,138,40
4200,1800,167,46
4200,1820,136,122
4200,1840,92,74
4200,1860,61,17
4200,1880,303,262
4200,1900,1182,1058
4200,1920,1160,1034
4200,1940,532,478
4200,1960,371,332
4200,1980,283,225
4200,2000,268,220
4200,2020,218,175
4200,2040,135,98
4200,2060,151,106
4200,2080,124,35
4210,1500,7,0
4210,1520,42,21
4210,1540,94,22
4210,1560,41,15
4210,1580,29,11
4210,1600,49,15
4210,1620,132,46
4210,1640,48,16
4210,1660,36,18
4210,1680,59,28
4210,1700,113,36
4210,1720,54,22
4210,1740,98,35
4210,1760,122,31
4210,1780,111,34
4210,1800,149,56
4210,1820,82,50
4210,1840,333,126
4210,1860,159,53
4210,1880,75,67
4210,1900,807,743
4210,1920,1602,1589
4210,1940,763,728
4210,1960,493,400
4210,1980,433,375
4210,2000,365,299
4210,2020,333,257
4210,2040,274,225
4210,2060,267,192
4210,2080,265,195
4220,1500,129,50
4220,1520,161,26
